time_stamp,song,artist
2023-05-09 23:57:20,Open Road,Paula Atherton
2023-05-10 00:02:35,Lisa,Stanley Clarke
2023-05-10 00:07:52,How I Feel With You,Jeff Ryan
2023-05-10 00:11:24,Can We Change the World?,Maysa
2023-05-10 00:16:39,The Thrill Is Gone,Jeff Golub
2023-05-10 00:18:25, , 
2023-05-10 00:19:00,The Thrill Is Gone,Jeff Golub
2023-05-10 00:19:35,The Zodiac,Down to the Bone
2023-05-10 00:28:21,Kissing a Star,Deepak Thettu
2023-05-10 00:32:27,I Am,Kayla Waters
2023-05-10 00:36:33,Turkish,Rick Braun
2023-05-10 00:41:15,Worrisome Heart,Melody Gardot
2023-05-10 00:45:57,Easy,Tim Bowman
2023-05-10 00:49:28,Venice,Chris Botti
2023-05-10 00:53:35,S7ven Large,Euge Groove
2023-05-10 00:59:28,El Jaguar,Strunz & Farah
2023-05-10 01:04:09,Black Pearl,Marion Meadows
2023-05-10 01:07:40,Coming Home,Jonathan Butler
2023-05-10 01:12:55,Life In The Fast Lane,Dave Koz
2023-05-10 01:16:27,Orbit,Jesse Cook
2023-05-10 01:19:56,Let It Breathe,Michael Broening
2023-05-10 01:24:36,Unity,Marc Antoine
2023-05-10 01:29:51,Missing You,Jackiem Joyner
2023-05-10 01:33:57,PCH (Pacific Coast Highway),Jeff Lorber
2023-05-10 01:38:38,Stand Up!,Roberto Restuccia
2023-05-10 01:41:34,Unforgettable,George Benson/Wynton Marsalis
2023-05-10 01:47:23,Simple,Warren Hill
2023-05-10 01:51:28,Gypsy Eyes,The Rippingtons & Russ Freeman
2023-05-10 01:56:43,All I Need,Richard Elliot
2023-05-10 02:00:48,Heavenly Vibes,Ben Tankard
2023-05-10 02:04:20,Just Like That,Nick Colionne
2023-05-10 02:09:35,Morning Dance,Spyro Gyra
2023-05-10 02:13:06,I Dont Mind,Maysa
2023-05-10 02:17:46,Triple Dare,BWB
2023-05-10 02:21:50,Groove Together,Jayson Tipp
2023-05-10 02:25:57,Burnin,Paul Taylor
2023-05-10 02:29:27,Magic Mirror,Carol Albert
2023-05-10 02:34:43,In the Groove,Kim Waters
2023-05-10 02:38:49,NuJazzy,Bobby Lyle
2023-05-10 02:42:55,Miles Away,Basia
2023-05-10 02:47:36,In This Love,Gregory Goodloe
2023-05-10 02:51:40,Later Tonight,Brian Culbertson
2023-05-10 02:56:21,Chillin' Out,Eric Darius
2023-05-10 03:00:26,Amber Skies,Paul Hardcastle
2023-05-10 03:03:57,My Funny Valentine,Paul Brown
2023-05-10 03:08:36,All For One,Allen Carman Project
2023-05-10 03:12:42,Day Is Done,Charlie Hunter & Norah Jones
2023-05-10 03:16:47,Blue Horizons,Roberto Vally
2023-05-10 03:21:28,Dreamin',Chris Godber
2023-05-10 03:25:32,Flying High,Peter White
2023-05-10 03:29:04,It's You,Lin Rountree
2023-05-10 03:33:45,Wishful Thinking,Earl Klugh
2023-05-10 03:37:50,Everlasting,Darren Rahn
2023-05-10 03:41:21,Fever,Lalah Hathaway/Joe Sample
2023-05-10 03:47:46,Full Circle,Daryl Beebe
2023-05-10 03:51:52,Swept Away,Benoit/Freeman Project
2023-05-10 03:57:08,Indian Summer,Chris Botti
2023-05-10 04:00:03,Remember The Night,Jessy J
2023-05-10 04:04:09,Double Down,Joe McBride
2023-05-10 04:08:16,Forecast,Jazz Funk Soul
2023-05-10 04:12:21,Many Faces,Jonathan Butler
2023-05-10 04:17:36,Still Thinking of You,Michael Lington
2023-05-10 04:21:42,Bossman,Ron Bosse
2023-05-10 04:26:23,Sweat,Richard Elliot
2023-05-10 04:29:19,Soul Connection,Brian Simpson
2023-05-10 04:32:49,Humanity,Marion Meadows
2023-05-10 04:36:57,Face To Face,Chris Standring
2023-05-10 04:41:03,Aguas de Marco (Waters of March),Eliane Elias/Take 6
2023-05-10 04:47:29,On A Roll,Quintin Gerard W.
2023-05-10 04:51:34,Montuno Bay,Marc Antoine
2023-05-10 04:55:04,I'm Waiting For You,Jackiem Joyner
2023-05-10 04:59:10,If You Believe,Jim Brickman
2023-05-10 05:02:05,Ashland,Randal Clark
2023-05-10 05:06:11,Bullseye,Peter White
2023-05-10 05:11:27,Buy Me Love,Chance Howard/Candy Dulfer
2023-05-10 05:15:32,Pusherman,Jeff Golub
2023-05-10 05:19:06,Detour,Boney James
2023-05-10 05:23:12,Happy Go Lucky,Paul Hardcastle
2023-05-10 05:23:47,Detour,Boney James
2023-05-10 05:24:22,Happy Go Lucky,Paul Hardcastle
2023-05-10 05:27:52,Groove Central,Lemek
2023-05-10 05:33:41,Through Tin Hearts,Chris Botti
2023-05-10 05:37:13,Fresh Start,Kyle Schroeder
2023-05-10 05:40:43,Desafinado (Slightly Out of Tune),Karrin Allyson
2023-05-10 05:45:59,Atmosphere,Brien Andrews/Jermain Morgan
2023-05-10 05:50:04,Ooh-Yeah,Lee Ritenour
2023-05-10 05:53:00,Freedom at Midnight,David Benoit
2023-05-10 05:53:35,Ooh-Yeah,Lee Ritenour
2023-05-10 05:54:10,Freedom at Midnight,David Benoit
2023-05-10 05:58:17,All Jazzed Up,Everette Harp
2023-05-10 06:01:11,Philly Style,Jeff Lorber
2023-05-10 06:05:16,I Keep Forgettin',Allen Hinds
2023-05-10 06:09:24,Speak Low,Boz Scaggs
2023-05-10 06:13:29,Let It Shine,Tim Bowman
2023-05-10 06:16:59,Mahogany,Marqueal Jordan
2023-05-10 06:21:03,Latin Quarter,Marc Antoine
2023-05-10 06:26:18,100% Cotton,Nathan Mitchell
2023-05-10 06:29:47,Stingray,The Rippingtons
2023-05-10 06:35:36,Full Court Press,Ragan Whiteside
2023-05-10 06:39:08,Golden Lady,Kurt Elling
2023-05-10 06:43:14,Groove Factor,Skinny Hightower
2023-05-10 06:49:05,Listen 2 The Groove,Jessy J
2023-05-10 06:52:34,Shelbi,Paul Hardcastle
2023-05-10 06:56:40,AFTER DARK,Dave Koz
2023-05-10 07:03:07,No Limits,Nick Colionne
2023-05-10 07:06:37,The One,Greg Manning/Julian Vaughn
2023-05-10 07:11:19,Higher Love,Maysa
2023-05-10 07:15:25,Key To Paradise,Roman Street
2023-05-10 07:18:55,Staten Island Groove,Down to the Bone
2023-05-10 07:27:43,Everybody Get Up,Patrick Lamb
2023-05-10 07:28:18,Staten Island Groove,Down to the Bone
2023-05-10 07:28:53,Everybody Get Up,Patrick Lamb
2023-05-10 07:32:22,What's Going On,Peter White
2023-05-10 07:36:27,Convergency,Candy Dulfer
2023-05-10 07:39:58,Love And Nothing Less,Keiko Matsui/Lalah Hathaway
2023-05-10 07:44:04,Shelter Island Drive,Acoustic Alchemy
2023-05-10 07:44:39,Love And Nothing Less,Keiko Matsui/Lalah Hathaway
2023-05-10 07:45:49,Shelter Island Drive,Acoustic Alchemy
2023-05-10 07:50:30,R U Serious,"Chris ""Big Dog"" Davis/Carl Cox"
2023-05-10 07:54:34,All My Life,Tim Bowman
2023-05-10 07:58:39,Dare 2 Dream,Eric Darius
2023-05-10 08:02:10,Lovers Melody,Ryan La Valette/Nicholas Cole
2023-05-10 08:08:35,Candlelight,Richard Elliot
2023-05-10 08:12:42,Just My Imagination,Dianne Reeves
2023-05-10 08:15:37,Skyway,Steve Oliver
2023-05-10 08:19:08,Port Boulevard,Jazz Holdouts
2023-05-10 08:23:51,Bella Luna,The Rippingtons
2023-05-10 08:27:22,Hang Time,Michael Paulo
2023-05-10 08:32:03,What's Up,Bob James
2023-05-10 08:35:35,Listen Baby,George Duke
2023-05-10 08:41:27,Streamline,Paul Taylor
2023-05-10 08:46:07,Just Like That,Nick Colionne
2023-05-10 08:49:38,R.S.V.P.,Boney James & Rick Braun
2023-05-10 08:54:20,Generation U,Sean U
2023-05-10 08:57:50,Espanique,Neal Schon
2023-05-10 09:02:32,Ain't No Stoppin' Us Now,Wayman Tisdale
2023-05-10 09:06:03,"Journey ""To The Doc""",Phillip Doc Martin
2023-05-10 09:09:34,City of Lights,Peter White
2023-05-10 09:15:27,I Couldn't Love You More,Sade
2023-05-10 09:18:59,Stone Cold,Pamela Williams
2023-05-10 09:23:39,Take Me There,Norman Brown
2023-05-10 09:28:57,Taboo,Damien Escobar
2023-05-10 09:32:27,Home Away,Isaiah Katumwa
2023-05-10 09:35:59,That Beat,The 3 Keys
2023-05-10 09:41:17,It's Probably Me,Vanessa Rubin
2023-05-10 09:45:22,Bona Fide Club,Bona Fide
2023-05-10 09:49:27,Pocket Change,Chuck Loeb
2023-05-10 09:55:18,All For One,Allen Carman Project
2023-05-10 09:59:25,Dios Te Bendiga,Paul Jackson Jr.
2023-05-10 10:04:07,On the Fly,Richard Elliot
2023-05-10 10:08:49,Coastin',Julian Vaughn
2023-05-10 10:12:19,Soulidified,Richard Smith
2023-05-10 10:17:34,Someday We'll All Be Free,Take 6 feat. Lalah Hathaway
2023-05-10 10:22:15,Breakin’ Away,Carl Cox
2023-05-10 10:26:54,Laguna Beach,Marc Antoine
2023-05-10 10:29:49,Magic Mirror,Carol Albert
2023-05-10 10:36:15,Let Me into Your Heart,Sam Riney
2023-05-10 10:40:59,New Bossa,Les Sabler
2023-05-10 10:45:04,Smooth Soul,Erin Stevenson
2023-05-10 10:49:44,Rosy Cheeks,Peet Project/Dave Koz
2023-05-10 10:52:40,Cuban Heels,Acoustic Alchemy
2023-05-10 10:56:45,It's You,Lin Rountree
2023-05-10 11:00:52,Cote D'Azur,The Rippingtons
2023-05-10 11:05:32,Marimba,Paul Hardcastle
2023-05-10 11:09:04,Deja Vu,Walter Beasley
2023-05-10 11:12:36,Module 105,Lee Ritenour
2023-05-10 11:17:15,Smile,Dianne Reeves
2023-05-10 11:21:56,Face To Face,Chris Standring
2023-05-10 11:26:37,Grazing in the Grass,Boney James/Rick Braun
2023-05-10 11:30:07,Soul Connection,Brian Simpson
2023-05-10 11:34:12,Yeah We Did!,Gerey Johnson
2023-05-10 11:38:53,Hookline,Matt Lee
2023-05-10 11:42:24,We Had Searched For Heaven,Tony Momrelle/Maysa
2023-05-10 11:45:55,Light Above the Trees,Keiko Matsui
2023-05-10 11:51:10,Simple,Warren Hill
2023-05-10 11:55:16,Worlds Outside,Chris Botti
2023-05-10 11:59:56,Song For My Father,David Benoit
2023-05-10 12:02:52,Ride Along,Julian Vaughn
2023-05-10 12:07:31,Groove Central,Lemek
2023-05-10 12:12:13,Cup Of Joe,Marcus Anderson/Matt Marshack
2023-05-10 12:15:43,You Send Me,Rachelle Ferrell
2023-05-10 12:20:23,Quantum Soul,Keith Andrew
2023-05-10 12:25:39,Ashes to Ashes,Joe Sample
2023-05-10 12:29:45,Ridin' The Wave,Vincent Ingala
2023-05-10 12:33:54,Paisa,Paolo
2023-05-10 12:37:25,Future Smooth,Ryan Montano
2023-05-10 12:42:43,Peel Me A Grape,Diana Krall
2023-05-10 12:48:36,Oliver's Twist,Chris Standring
2023-05-10 12:51:31,The 'In' Crowd,Ramsey Lewis Trio
2023-05-10 12:56:13,That Special Touch,Kim Waters
2023-05-10 13:00:21,Lay Lady Lay,Hudson
2023-05-10 13:04:28,Saturday Cool,Brian Simpson
2023-05-10 13:09:43,By My Side,Gerald Albright
2023-05-10 13:13:50,Right Around The Corner,Nick Colionne
2023-05-10 13:17:20,I Dont Mind,Maysa
2023-05-10 13:22:36,Lean Into It,Andrew Neu
2023-05-10 13:26:41,Safari,Keiko Matsui
2023-05-10 13:31:56,Kissing a Star,Deepak Thettu
2023-05-10 13:36:01,Right Back Atcha',Pieces Of A Dream
2023-05-10 13:41:52,Somethin' About You,Thom Rotella
2023-05-10 13:44:48,I Keep Forgettin',Julia Fordham
2023-05-10 13:50:03,If You Want My Love,RICHARD ELLIOT
2023-05-10 13:54:08,Small Town Girl,Larry Carlton
2023-05-10 13:59:59,100% Cotton,Nathan Mitchell
2023-05-10 14:04:04,Valdez In The Country,Kirk Whalum
2023-05-10 14:07:34,Some Other Sunset,David Benoit
2023-05-10 14:13:25,KJ's Vybe,Kevin Jackson
2023-05-10 14:17:32,Parkside Shuffle,Down To The Bone
2023-05-10 14:23:22,King of Fools,Will Downing
2023-05-10 14:28:38,Bounce,Najee
2023-05-10 14:32:43,Camelback,Joyce Cooling
2023-05-10 14:36:14,Moon Goddess,Michael Lington
2023-05-10 14:40:18,My Funny Valentine,Herb Alpert
2023-05-10 14:45:36,Never As Good As The First Time,Sade
2023-05-10 14:50:16,Detour,Boney James
2023-05-10 14:54:21,Francesa,Ricardo Silveira
2023-05-10 14:59:03,Missing You,Jackiem Joyner
2023-05-10 15:03:11,"Close Your Eyes, Free Your Mind",Steve Cole
2023-05-10 15:07:18,Easy,Tim Bowman
2023-05-10 15:11:26,Viva de Funk,The Crusaders
2023-05-10 15:16:41,September,Gabriela Anders
2023-05-10 15:20:11,Everlasting,Darren Rahn
2023-05-10 15:25:26,Soul Dance,Russ Freeman
2023-05-10 15:28:21,Piermont Nights,Jazz Holdouts
2023-05-10 15:34:11,Midnight,Tony Guerrero
2023-05-10 15:38:16,Velocity,John E. Lawrence
2023-05-10 15:42:22,Inside My Dream,Maysa
2023-05-10 15:45:51,We Got The Groove,Gerald Albright
2023-05-10 15:49:23,Last Night,Brian Culbertson/Rick Braun
2023-05-10 15:55:14,"Right On, Right On",Adam Hawley/Julian Vaughn
2023-05-10 15:58:46,The Golden Glow of Sunrise,New Cool Collective
2023-05-10 16:02:51,Open Up,Jeff Golub
