time_stamp,song,artist
2023-05-03 21:56:38,Be The Change,Jarrod Lawson
2023-05-03 22:00:11,Detour,Boney James
2023-05-03 22:04:24,Ba Ba Brazil,Four80East
2023-05-03 22:08:33,Throwin' It Down,Wayman Tisdale
2023-05-03 22:12:09,Wolfgang 40,Marc Antoine
2023-05-03 22:15:45,100% Cotton,Nathan Mitchell
2023-05-03 22:20:30,Happy Hour,Jimmy Sommers
2023-05-03 22:24:43,Buy Me Love,Chance Howard/Candy Dulfer
2023-05-03 22:28:55,Bloom,Mindi Abair
2023-05-03 22:34:19,Easy Livin',Norman Brown
2023-05-03 22:37:55,Bermuda Nights,Gerald Albright
2023-05-03 22:43:21,Just Like That,Nick Colionne
2023-05-03 22:47:31,Watermelon Man,David Benoit
2023-05-03 22:53:27,And Now This,Paul Taylor
2023-05-03 22:56:25,Latinesque,Rick Braun
2023-05-03 23:01:11,Coming Home,Jonathan Butler
2023-05-03 23:05:56,Benny,David Sanborn
2023-05-03 23:11:57,How Does It Feel,Peter White
2023-05-03 23:15:30,Consuming Fire,Ron McMillon
2023-05-03 23:20:17,Groove Central,Lemek
2023-05-03 23:23:53,People Make the World Go Round,Richard Elliot
2023-05-03 23:28:40,The Simple Things,George Duke
2023-05-03 23:33:28,For The Cool In You,Cindy Bradley
2023-05-03 23:38:52,Now,Kyle Eastwood
2023-05-03 23:41:17,Up All Night,Boney James
2023-05-03 23:45:27,Generation U,Sean U
2023-05-03 23:49:39,Sunday Strut,Blake Aaron
2023-05-03 23:54:27,Heaven,Paul Hardcastle
2023-05-03 23:59:49,Spooky,Marc Antoine
2023-05-04 00:04:37,By My Side,Jeff Lorber
2023-05-04 00:09:25,R U Serious,"Chris ""Big Dog"" Davis/Carl Cox"
2023-05-04 00:13:01,Power of Love,Lynne Fiddmont
2023-05-04 00:17:49,Nite Train,Nick Colionne
2023-05-04 00:21:24,Missing You,Randal Clark
2023-05-04 00:25:36,Cruise Control,George Benson
2023-05-04 00:30:25,That Special Touch,Kim Waters
2023-05-04 00:35:48,East River Drive,Stanley Clarke
2023-05-04 00:42:59,Stone Cold,Pamela Williams
2023-05-04 00:47:13,Holding Back The Years,Simply Red
2023-05-04 00:53:11,Skyway,Steve Oliver
2023-05-04 00:55:36,As You Wish,Spyro Gyra
2023-05-04 00:59:47,Rob's Groove,Tony Gable
2023-05-04 01:05:11,To Love Again,Chris Botti
2023-05-04 01:09:24,Full Circle,Daryl Beebe
2023-05-04 01:13:35,The World Is A Ghetto,Phil Perry
2023-05-04 01:17:10,Outer Drive,Michael Manson
2023-05-04 01:21:56,Workin' It Out,Jason Jackson
2023-05-04 01:26:41,Chasing the Dawn,Peter White
2023-05-04 01:30:16,Taboo,Damien Escobar
2023-05-04 01:34:26,Touch,Boney James
2023-05-04 01:38:00,Groove Together,Jayson Tipp
2023-05-04 01:42:12,"Sarah, Sarah",Jonathan Butler
2023-05-04 01:46:59,Groove Factor,Skinny Hightower
2023-05-04 01:51:45,Tequila Moon,Jessy J
2023-05-04 01:57:05,The Pecan Tree,Joe Sample
2023-05-04 02:01:52,Angel,Steve Laury
2023-05-04 02:07:14,Push To Start,Paul Taylor
2023-05-04 02:10:49,Steps On The Globe,Keiko Matsui
2023-05-04 02:14:59,Show Me a Love,Cassandra Wilson
2023-05-04 02:18:34,Watching the Sun Set,Jeff Lorber
2023-05-04 02:22:44,Bounce,Najee
2023-05-04 02:26:54,Uncle Nick,Nick Colionne
2023-05-04 02:31:04,Atmosphere,Brien Andrews/Jermain Morgan
2023-05-04 02:34:39,Bossa Blue,Chris Standring
2023-05-04 02:39:59,Hookline,Matt Lee
2023-05-04 02:43:34,I Dont Mind,Maysa
2023-05-04 02:48:20,Pipo's Song,SPYRO GYRA
2023-05-04 02:52:29,Groove With Me,Willie Bradley
2023-05-04 02:57:17,Go-Go Smooth,Kim Waters
2023-05-04 03:02:10,Category A,Cindy Bradley/Chris Standring
2023-05-04 03:06:21,Caravan of Dreams,Peter White
2023-05-04 03:12:19,Moon Goddess,Michael Lington
2023-05-04 03:15:24, , 
2023-05-04 03:17:49,Woman in the Waves,Michael Franks
2023-05-04 03:19:01, , 
2023-05-04 03:20:48,Woman in the Waves,Michael Franks
2023-05-04 03:21:59, , 
2023-05-04 03:23:11,Waay Up,Brandon Marceal
2023-05-04 03:27:23,Forbidden Love,Craig Chaquico
2023-05-04 03:32:21,Magic Mirror,Carol Albert
2023-05-04 03:35:57,Anywhere Near You,Russ Freeman
2023-05-04 03:41:25,Coastline Crusader,Paul Hardcastle
2023-05-04 03:45:02,Love You Like,Pete Belasco
2023-05-04 03:50:28,KJ's Vybe,Kevin Jackson
2023-05-04 03:54:40,Mango Tango,Richard Elliot
2023-05-04 03:58:20,Under Wraps,Jeff Lorber
2023-05-04 04:03:44,Reunion,Jonathan Butler
2023-05-04 04:04:55, , 
2023-05-04 06:43:08,After Party,David P Stevens
2023-05-04 06:43:43, , 
2023-05-04 08:43:47,All In,Pieces Of A Dream
2023-05-04 08:44:59, , 
2023-05-04 09:23:36,Future Smooth,Ryan Montano
2023-05-04 09:24:47, , 
2023-05-04 09:35:31,Rollin' Out,Eric Darius
2023-05-04 09:36:07, , 
2023-05-04 09:36:43,Rollin' Out,Eric Darius
2023-05-04 09:37:54, , 
2023-05-04 09:38:30,Rollin' Out,Eric Darius
2023-05-04 09:39:42,Cruising For Bruising,Basia
2023-05-04 09:40:18, , 
2023-05-04 09:41:30,Cruising For Bruising,Basia
2023-05-04 09:42:07, , 
2023-05-04 09:46:16,Man In The Mirror,BWB
2023-05-04 09:46:52, , 
2023-05-04 09:48:03,Man In The Mirror,BWB
2023-05-04 09:48:39,Daddy-O,Joyce Cooling
2023-05-04 09:49:14, , 
2023-05-04 09:49:50,Daddy-O,Joyce Cooling
2023-05-04 09:50:25, , 
2023-05-04 09:54:35,Detour,Boney James
2023-05-04 09:55:46, , 
2023-05-04 09:57:33,Detour,Boney James
2023-05-04 09:58:44, , 
2023-05-04 09:59:19,"Another Day, Another Smile",Special EFX
2023-05-04 10:00:30, , 
2023-05-04 10:01:06,"Another Day, Another Smile",Special EFX
2023-05-04 10:01:41, , 
2023-05-04 10:02:53,"Another Day, Another Smile",Special EFX
2023-05-04 10:03:30, , 
2023-05-04 10:04:05,Snakebite,Jeff Lorber
2023-05-04 10:04:41, , 
2023-05-04 10:05:17,Snakebite,Jeff Lorber
2023-05-04 10:07:05, , 
2023-05-04 10:08:53,Forecast,Jazz Funk Soul
2023-05-04 10:11:50, , 
2023-05-04 10:12:26,Lovely Day,Philippe Saisse
2023-05-04 10:13:37, , 
2023-05-04 10:14:14,Lovely Day,Philippe Saisse
2023-05-04 10:15:25, , 
2023-05-04 10:16:02,Lovely Day,Philippe Saisse
2023-05-04 10:17:13, , 
2023-05-04 10:18:25,Stop The Presses,Pete Belasco
2023-05-04 10:20:48, , 
2023-05-04 10:21:59,Stop The Presses,Pete Belasco
2023-05-04 10:22:35,Astoria,Steve Laury
2023-05-04 10:23:10, , 
2023-05-04 10:24:21,Astoria,Steve Laury
2023-05-04 10:24:58, , 
2023-05-04 10:25:34,Astoria,Steve Laury
2023-05-04 10:26:45, , 
2023-05-04 10:27:22,Astoria,Steve Laury
2023-05-04 10:27:59,Convergency,Candy Dulfer
2023-05-04 10:29:48,For The Cool In You,Cindy Bradley
2023-05-04 10:33:23,For The Cool In You,Cindy Bradley
