time_stamp,song,artist
2023-05-15 09:42:43,I Dont Mind,Maysa
2023-05-15 09:46:52,Welcome Home,Gregg Karukas
2023-05-15 09:47:27,I Dont Mind,Maysa
2023-05-15 09:48:03,Welcome Home,Gregg Karukas
2023-05-15 09:51:36,You Got It,3rd Force feat. Marc Antoine
2023-05-15 09:56:56,Piermont Nights,Jazz Holdouts
2023-05-15 10:00:29,How Sweet It Is (To Be Loved By You),Nick Colionne
2023-05-15 10:04:39,By My Side,Jeff Lorber
2023-05-15 10:08:49,Groove Central,Lemek
2023-05-15 10:14:45,Avenue,Paul Taylor
2023-05-15 10:18:55,Soul Inspiration,Anita Baker
2023-05-15 10:23:40,Dreamin',Chris Godber
2023-05-15 10:28:24,Love Season,Alex Bugnon
2023-05-15 10:33:46,I Keep Forgettin',Allen Hinds
2023-05-15 10:34:22,Love Season,Alex Bugnon
2023-05-15 10:34:57,I Keep Forgettin',Allen Hinds
2023-05-15 10:37:54,Bloom,Cindy Bradley
2023-05-15 10:42:41,Everlasting,Darren Rahn
2023-05-15 10:47:24,Do You Wanna Dance,Walter Beasley
2023-05-15 10:50:23,Black Lion,Keiko Matsui
2023-05-15 10:54:31,Out Of A Dream,Najee
2023-05-15 10:59:16,"Right On, Right On",Adam Hawley/Julian Vaughn
2023-05-15 11:04:34,Savoir Faire,Patrick Lamb
2023-05-15 11:08:07,Just Feelin' It,Michael Manson
2023-05-15 11:11:40,KJ's Vybe,Kevin Jackson
2023-05-15 11:15:13,Touch,Boney James
2023-05-15 11:19:20,I Can't Remember,Kyle Eastwood/Ben Cullum
2023-05-15 11:23:28,Stone Cold,Pamela Williams
2023-05-15 11:27:00,Rise,Herb Alpert
2023-05-15 11:32:17,Rise,Herb Alpert
