time_stamp,song,artist
2023-05-05 23:45:37,New Bossa,Les Sabler
2023-05-05 23:47:31,The Way She Walks,Boney James
2023-05-05 23:52:17,I Ain't Doin It,Pete Belasco
2023-05-05 23:55:15,European Underground,Kenny Blake
2023-05-06 00:00:05,Lovers Melody,Ryan La Valette/Nicholas Cole
2023-05-06 00:05:27,T-Jam,George Duke
2023-05-06 00:10:51,Everybody Get Up,Patrick Lamb
2023-05-06 00:15:04,Cruisin' Your House at Midnite,Gregg Karukas
2023-05-06 00:19:16,The Village,Lee Ritenour
2023-05-06 00:24:04,Treat Her Right,Jacob Webb
2023-05-06 00:28:53,Closer Still,Brian Simpson
2023-05-06 00:33:41,Forecast,Jazz Funk Soul
2023-05-06 00:38:26,Snap!,David Benoit
2023-05-06 00:43:14,Superstar,Riley Richard
2023-05-06 00:46:50,Rio de Janeiro Blue,Randy Crawford
2023-05-06 00:51:37,KJ's Vybe,Kevin Jackson
2023-05-06 00:55:11,Look What's Happened,Shilts
2023-05-06 00:59:58,Peculiar Situation,Earl Klugh
2023-05-06 01:04:47,The Only Woman in the World,Braxton Brothers
2023-05-06 01:07:47,You Are Everything,Ken Navarro
2023-05-06 01:12:33,Magic Mirror,Carol Albert
2023-05-06 01:17:24,What You Won't Do for Love,Bobby Caldwell
2023-05-06 01:21:37,Everlasting,Darren Rahn
2023-05-06 01:25:49,Surrender 2 Love,Ottmar Liebert
2023-05-06 01:30:35,100% Cotton,Nathan Mitchell
2023-05-06 01:35:56,Walk on By,Peter White
2023-05-06 01:40:05,Off The Top,Kim Scott
2023-05-06 01:44:14,Driftin' Away,Paul Hardcastle
2023-05-06 01:50:16,Moon Goddess,Michael Lington
2023-05-06 01:53:16,Down The Road,Paul Jackson Jr./Jeff Lorber
2023-05-06 01:57:27,I'm Not in Love,Richard Elliot
2023-05-06 02:03:24,Mister E,Pete Escovedo
2023-05-06 02:07:35,African Breeze,Jonathan Butler
2023-05-06 02:12:23,On A Roll,Quintin Gerard W.
2023-05-06 02:15:58,Goodbye Manhattan,Pieces Of A Dream/Eva Cassidy
2023-05-06 02:21:19,Livin' Large,Euge Groove
2023-05-06 02:26:06,Bossman,Ron Bosse
2023-05-06 02:29:39,Ju Ju's Groove,Julian Vaughn
2023-05-06 02:33:48,How I Feel With You,Jeff Ryan
2023-05-06 02:37:21,Winelight,Paul Brown
2023-05-06 02:42:09,And Now This,Paul Taylor
2023-05-06 02:45:43,Love And Nothing Less,Keiko Matsui/Lalah Hathaway
2023-05-06 02:50:30,Lakeshore Drive,Art Porter
