time_stamp,song,artist
2023-05-08 19:42:13,100% Cotton,Nathan Mitchell
2023-05-08 19:46:55,Smokin' Gun,Candy Dulfer
2023-05-08 19:51:35,NuJazzy,Bobby Lyle
2023-05-08 19:56:16,Love X Love,George Benson
2023-05-08 20:00:58,Blondes & Bottles,Greg Adams
2023-05-08 20:04:37,"Right On, Right On",Adam Hawley/Julian Vaughn
2023-05-08 20:08:10,Dear Prudence,Jeff Lorber
2023-05-08 20:12:55,Uptown Swagger,Eric Darius
2023-05-08 20:17:38,KJ's Vybe,Kevin Jackson
2023-05-08 20:21:10,X Ray Hip,Bona Fide
2023-05-08 20:25:52,I'm All Right,Madeleine Peyroux
2023-05-08 20:29:24,Midnight Dance,Jay Rowe
2023-05-08 20:34:06,Good To Go,Chuck Loeb
2023-05-08 20:36:29,Moon Goddess,Michael Lington
2023-05-08 20:42:22,Been Around The World,Brian Culbertson
2023-05-08 20:45:56,7 And 7,Paul Brown\Euge Groove
2023-05-08 20:49:28,Ain't No Sunshine,Eric Essix/Ruben Studdard
2023-05-08 20:53:00,Swagster,Jeff Golub
2023-05-08 20:57:43,Zephyr,Kayla Waters
2023-05-08 21:02:23,Groove Central,Lemek
2023-05-08 21:07:07,Midnight Caller,Rick Braun
2023-05-08 21:14:12,Ridin' The Wave,Vincent Ingala
2023-05-08 21:17:46,Someday Soon,David Benoit
2023-05-08 21:21:20,Smooth Soul,Erin Stevenson
2023-05-08 21:26:04,Night Drive,Norman Brown
2023-05-08 21:29:38,Reverse,Marcus Anderson
2023-05-08 21:33:11,Feels So Right,Blake Aaron
2023-05-08 21:37:53,Steps On The Globe,Keiko Matsui
2023-05-08 21:42:33,Comin' at Cha,Walter Beasley
2023-05-08 21:46:05,That Beat,The 3 Keys
2023-05-08 21:49:36,Out of the Blue,Maysa
2023-05-08 21:55:28,Detour,Boney James
2023-05-08 21:58:59,London Chimes,Paul Hardcastle
2023-05-08 22:03:39,Say It's So,Richard Elliot
2023-05-08 22:08:20,Passionfruit,Ben Tankard
2023-05-08 22:10:06,Midnight In Manhattan,Peter White/Grover Washington Jr
2023-05-08 22:15:57,The One,Greg Manning/Julian Vaughn
2023-05-08 22:19:30,Together Again,Steve Cole
2023-05-08 22:24:11,Have You Heard,Pat Metheny Group
2023-05-08 22:30:03,Everlasting,Darren Rahn
2023-05-08 22:34:46,When You Love Somebody,Nick Colionne
