time_stamp,song,artist
2023-05-04 22:49:59,Peace on Earth,Paul Hardcastle
2023-05-04 22:53:35,Reverse,Marcus Anderson
2023-05-04 22:56:35,Believe,Hiroshima
2023-05-04 23:01:22,"Journey ""To The Doc""",Phillip Doc Martin
2023-05-04 23:04:20,Ocean Blue,Earl Klugh
2023-05-04 23:09:08,Ladies' Choice,Paul Taylor
2023-05-04 23:13:20,Blu Girl,SOUL BALLET
2023-05-04 23:18:06,100% Cotton,Nathan Mitchell
2023-05-04 23:22:20,I'll Make Love to You,Kirk Whalum
2023-05-04 23:25:55,While It's Good,Joe Sample
2023-05-04 23:31:21,Coming Home,Jonathan Butler
2023-05-04 23:36:09,Step Out on the Street,Sadao Watanabe
2023-05-04 23:40:55,Smoke 'N' Mirrors,Lee Ritenour
2023-05-04 23:45:06,Full Court Press,Ragan Whiteside
2023-05-04 23:48:38,Just Funkin' Around,Pieces Of A Dream
2023-05-04 23:53:24,The Girl from Ipanema,Al Jarreau/Oleta Adams
2023-05-04 23:58:10,Europa (Earth's Cry Heaven's Smile),Richard Elliot
2023-05-05 00:01:46,Velocity,John E. Lawrence
2023-05-05 00:05:24,Chelsea,Rick Braun
2023-05-05 00:08:59,Full Circle,Daryl Beebe
2023-05-05 00:12:35,The Lady In My Life,George Benson
2023-05-05 00:17:23,Manhattan,Gregg Karukas
2023-05-05 00:20:55,7 And 7,Paul Brown\Euge Groove
2023-05-05 00:25:41,A New Beginning,Jonathan Fritzen
2023-05-05 00:29:15,Taboo,Damien Escobar
2023-05-05 00:34:00,On the Move,Paul Taylor
2023-05-05 00:37:35,After We Play,Johnny Britt/Peter White
2023-05-05 00:41:09,Everything Must Change,Quincy Jones ft. Bebe Winans
2023-05-05 00:44:43,Atmosphere,Brien Andrews/Jermain Morgan
2023-05-05 00:48:22,Hip Sway,Chris Standring
2023-05-05 00:53:09,Let It Free,Dave Koz
2023-05-05 00:56:45,Tailwind,Patrick Bradley
2023-05-05 01:00:22,Jump Start,Nils
2023-05-05 01:05:11,R U Serious,"Chris ""Big Dog"" Davis/Carl Cox"
2023-05-05 01:08:45,Have Sweet Dreams,Maysa
2023-05-05 01:13:32,Smooth Sensation,Ken Navarro
2023-05-05 01:18:18,Open Road,Paula Atherton
2023-05-05 01:21:55,Groovers and Shakers,Blake Aaron
2023-05-05 01:26:40,That Special Touch,Kim Waters
2023-05-05 01:31:28,It's Been Too Long,Nick Colionne
2023-05-05 01:35:03,Trying To Get Back Home,Bill Heller
2023-05-05 01:38:37,Love Is Stronger Than Pride,Sade
2023-05-05 01:43:24,Skyway,Steve Oliver
2023-05-05 01:46:59,Curves Ahead,The Rippingtons
2023-05-05 01:51:47,Route 101,Herb Alpert
2023-05-05 01:55:25,French Cafe',David Benoit/Marc Antoine
2023-05-05 02:00:11,For The Cool In You,Cindy Bradley
2023-05-05 02:03:48,Rehab,Jeff Lorber
