time_stamp,song,artist
2023-05-07 02:21:58,Night In the Algarve,Nils
2023-05-07 02:25:32,Soul Serenade,David Sanborn
2023-05-07 02:30:53,Skyway,Steve Oliver
2023-05-07 02:33:16,Hidden Agenda,GREG ADAMS
2023-05-07 02:38:01,Let's Have a Good Time,The Braxton Brothers
2023-05-07 02:41:37,Windmills of Your Mind,Sting
2023-05-07 02:46:24,Taboo,Damien Escobar
2023-05-07 02:49:58,Religify,Euge Groove
2023-05-07 02:53:32,Caminando,David Benoit/Marc Antoine
2023-05-07 02:59:32,D'Licious,Althea Rene
2023-05-07 03:03:08,Full Circle,Daryl Beebe
2023-05-07 03:07:53,Stoned Soul Picnic,Ken Navarro
2023-05-07 03:12:06,I Dont Mind,Maysa
2023-05-07 03:16:51,Don't Look Back,Dave Koz
2023-05-07 03:21:38,After Party,David P Stevens
2023-05-07 03:25:11,Monday Afternoon,Philippe Saisse
2023-05-07 03:29:57,Atmosphere,Brien Andrews/Jermain Morgan
2023-05-07 03:34:43,I Ain't Mad Atcha,Chris Standring
2023-05-07 03:37:10,Full Court Press,Ragan Whiteside
2023-05-07 03:41:58,I Believe in You,Paul Hardcastle
2023-05-07 03:45:34,R U Serious,"Chris ""Big Dog"" Davis/Carl Cox"
2023-05-07 03:49:11,Initiate,Julian Vaughn
2023-05-07 03:52:45,Stylin',Gregory Goodloe
2023-05-07 03:57:30,Cruisin Down The Road,Greg Manning f. Vincent Ingala
2023-05-07 04:01:04,Navajo Stars,Craig Chaquico
2023-05-07 04:07:03,Groove Factor,Skinny Hightower
2023-05-07 04:13:00,I Can't Make You Love Me,Kandace Springs
2023-05-07 04:17:47,Treat Her Right,Jacob Webb
2023-05-07 04:22:31,Sweet Serenade,Jonathan Butler
2023-05-07 04:26:09,Magic Mirror,Carol Albert
2023-05-07 04:30:53,Walkin' Down Beale Street,Gerald Albright
2023-05-07 04:35:37,New Bossa,Les Sabler
2023-05-07 04:39:13,Lowdown,Boz Scaggs
2023-05-07 04:45:11,Lovers Melody,Ryan La Valette/Nicholas Cole
2023-05-07 04:51:08,Here in My Heart,Eric Marienthal
2023-05-07 04:54:40,Will's Chill,David Benoit
2023-05-07 04:59:28,Nine 2 Five,Nils
2023-05-07 05:03:05,City Speak,Richard Elliot
2023-05-07 05:07:51,100% Cotton,Nathan Mitchell
2023-05-07 05:12:37,Footsteps In The Dark,Jarrod Lawson
2023-05-07 05:16:12,So Cool,Candy Dulfer
2023-05-07 05:21:01,Let It Breathe,Michael Broening
2023-05-07 05:25:45,Reveillez-Vous,Peter White
2023-05-07 05:29:20,Moon Goddess,Michael Lington
2023-05-07 05:32:55,The Conversation,Avenue Blue
2023-05-07 05:38:54,Everlasting,Darren Rahn
2023-05-07 05:42:28,Love And Nothing Less,Keiko Matsui/Lalah Hathaway
2023-05-07 05:46:04,Exotica,Paul Taylor
2023-05-07 05:50:53,KJ's Vybe,Kevin Jackson
2023-05-07 05:55:40,Send One Your Love,Boney James
2023-05-07 06:00:28,Cream,Soul Ballet
2023-05-07 06:05:17,Silk & Satin,Spyro Gyra
2023-05-07 06:11:16,Easy,Tim Bowman
2023-05-07 06:14:50,A Shade of Blue,Incognito
2023-05-07 06:20:49,A Coastal Breeze,A. Ray Fuller
2023-05-07 06:24:25,Masques,Philippe Saisse
2023-05-07 06:29:10,For The Cool In You,Cindy Bradley
2023-05-07 06:33:59,Friday Night,Jonathan Fritzen
2023-05-07 06:37:33,7 And 7,Paul Brown\Euge Groove
2023-05-07 06:42:20,You Know You're In Love,Take 6
2023-05-07 06:45:56,Everybody Get Up,Patrick Lamb
2023-05-07 06:49:31,Your Sweet Smile,Gregg Karukas
2023-05-07 06:54:17,Take Five/In Three,Sekou Bunch
2023-05-07 06:59:03,Rendezvous,Doug Cameron
2023-05-07 07:05:01,Confidential,Peter White
2023-05-07 07:08:36,Missing You,Jackiem Joyner
2023-05-07 07:13:23,Forget Me Nots,Lee Ritenour
2023-05-07 07:18:08,Third Wind,Bob Baldwin
2023-05-07 07:21:42,Cruisin' On Sunset,Mike Phillips
2023-05-07 07:24:04,Cadillac Slim,Rick Braun
2023-05-07 07:28:51,In This Love,Gregory Goodloe
2023-05-07 07:33:36,"Forever, Forever",Keiko Matsui
2023-05-07 07:38:21,Dreamin',Chris Godber
2023-05-07 07:41:55,All The Way,Lynne Fiddmont
2023-05-07 07:46:40,How I Feel With You,Jeff Ryan
2023-05-07 07:51:25,Summer Nights,Nils
2023-05-07 07:54:59,I Feel You,Walter Beasley
2023-05-07 07:58:32,Thousand Cranes,Hiroshima
2023-05-07 08:04:30,Blue Water,Eric Marienthal
2023-05-07 08:09:16,The One,Greg Manning/Julian Vaughn
2023-05-07 08:14:01,When It Feels Good,Jeff Kashiwa
2023-05-07 08:17:36,Marrakesh,Acoustic Alchemy
2023-05-07 08:22:24,Feel The Breeze,Shaun LaBelle/Patrice Rushen
2023-05-07 08:26:01,Drive Time,Chris Botti
2023-05-07 08:29:35,Drive Time,Chris Botti
