time_stamp,song,artist
2023-05-08 22:43:32,Ol' Skoolin',Paul Brown f/Boney James
2023-05-08 22:47:07,Stone Cold,Pamela Williams
2023-05-08 22:50:39,King of Sorrow,Sade
2023-05-08 22:55:19,Easy,Tim Bowman
2023-05-08 23:00:02,Living In The Flow,Bobby Lyle
2023-05-08 23:04:42,Pacific Coast Highway,Nils
2023-05-08 23:09:24,Quiet Eyes,Brandon Fields
2023-05-08 23:14:05,Lovers Melody,Ryan La Valette/Nicholas Cole
2023-05-08 23:18:45,Kisses in the Rain,Rick Braun
2023-05-08 23:23:26,These Are the Days,Jamie Cullum
2023-05-08 23:26:56,Missing You,Jackiem Joyner
2023-05-08 23:31:43,Leave It With Me,Alexander Zonjic
2023-05-08 23:35:15,Touch And Go,Jazzmasters
2023-05-08 23:38:47,Face To Face,Chris Standring
2023-05-08 23:43:32,Only You,Gregg Karukas
2023-05-08 23:47:07,Laughter In The Rain,Rohan Reid
2023-05-08 23:50:44,The Road Less Traveled,Joe Sample
2023-05-08 23:56:42,Coming Home,Jonathan Butler
2023-05-09 00:00:16,Undun,Steve Cole
2023-05-09 00:04:59,In This Love,Gregory Goodloe
2023-05-09 00:09:43,Pure,Boney James
2023-05-09 00:14:30,Buy Me Love,Chance Howard/Candy Dulfer
2023-05-09 00:19:15,Sway,Julian Vaughn
2023-05-09 00:22:48,Wrapped Up In Your Smile,Dave Koz
2023-05-09 00:27:31,Big Brother,Jeff Lorber
2023-05-09 00:33:26,Just Like That,Nick Colionne
2023-05-09 00:35:47,D-Luxe,Darren Rahn
2023-05-09 00:40:29,Future Smooth,Ryan Montano
2023-05-09 00:44:02,Soldier of Love,Sade
2023-05-09 00:49:56,Magic Mirror,Carol Albert
2023-05-09 00:53:30,Before Dawn,Joyce Cooling
2023-05-09 00:58:49,Silverbird,Jeff Jarvis
2023-05-09 01:01:45,Tokyo Groove,Adam Hawley
2023-05-09 01:06:27,Lucky Star,Paul Hardcastle
2023-05-09 01:09:57,Forecast,Jazz Funk Soul
2023-05-09 01:14:39,Blue Rose,Lizz Wright
2023-05-09 01:18:11,Notorious,Rick Braun
2023-05-09 01:22:56,Lean Into It,Andrew Neu
2023-05-09 01:27:40,Baby Steps,Peter White
2023-05-09 01:32:25,How I Feel With You,Jeff Ryan
2023-05-09 01:35:58,Promise You,Brian Hughes
2023-05-09 01:43:02,Hookline,Matt Lee
2023-05-09 01:46:34,I Love the Afternoon,Raul Midon
2023-05-09 01:48:55,I Keep Forgettin',Allen Hinds
2023-05-09 01:52:28,Afternoon Delight,Julian Vaughn
2023-05-09 01:57:11,Havana (97),Kenny G
2023-05-09 02:04:15,Fullerton Ave.,Brian Culbertson
2023-05-09 02:11:19,R U Serious,"Chris ""Big Dog"" Davis/Carl Cox"
2023-05-09 02:14:51,Rapture,Incognito
2023-05-09 02:20:46,Green Eyes,Marcos Ariel
2023-05-09 02:25:31,Hang Time,Michael Paulo
2023-05-09 02:29:03,Blue Rondo,Philippe Saisse Trio
2023-05-09 02:32:35,Everybody Get Up,Patrick Lamb
2023-05-09 02:37:19,Cast Your Fate to the Wind,David Benoit
2023-05-09 02:39:40,Key To Paradise,Roman Street
2023-05-09 02:43:12,Love And Nothing Less,Keiko Matsui/Lalah Hathaway
2023-05-09 02:47:58,Walkin' to Freedom,Paul Hardcastle
2023-05-09 02:52:41,It's You,Lin Rountree
2023-05-09 02:57:24,Heatwave,Gregg Karukas
2023-05-09 03:02:08,Timeline,Yellowjackets
2023-05-09 03:05:40,Angel,Paul Brown
2023-05-09 03:09:14,Deja Vu,Walter Beasley
2023-05-09 03:13:57,Let's Fall In Love,Diana Krall
2023-05-09 03:17:30,Fast Train,Brian Hughes
2023-05-09 03:21:03,Convergency,Candy Dulfer
2023-05-09 03:24:37,Good News,Fattburger
2023-05-09 03:30:29,For The Cool In You,Cindy Bradley
2023-05-09 03:35:13,Harbour Lights,Chuck Loeb
2023-05-09 03:39:56,Fresh Start,Kyle Schroeder
2023-05-09 03:43:29,Street Life,Will Downing
2023-05-09 03:49:26,On A Roll,Quintin Gerard W.
2023-05-09 03:54:10,So Good,Brian Culbertson
2023-05-09 03:57:44,Make Room For Me,Jonathan Butler
2023-05-09 04:01:16,Manzanar,Hiroshima
2023-05-09 04:06:02,Night Vision,Pieces of a Dream
2023-05-09 04:10:46,Atmosphere,Brien Andrews/Jermain Morgan
2023-05-09 04:15:33,She Don't Know,Melody Gardot
2023-05-09 04:19:06,Sunday Mornin',Doc Powell
2023-05-09 04:22:40,Generation U,Sean U
2023-05-09 04:27:23,Talk Of The Town,Darren Rahn
2023-05-09 04:32:08,100% Cotton,Nathan Mitchell
2023-05-09 04:35:40,B.F.A.M.,Paul Jackson Jr./Michael Lington
2023-05-09 04:39:18,Coastline Crusader,Paul Hardcastle
2023-05-09 04:44:03,Giving You The Best That I Got,Anita Baker
2023-05-09 04:47:36,By My Side,Gerald Albright
2023-05-09 04:52:18,The King Is Here,Norman Brown
2023-05-09 04:55:48,Crossroads,Rick Braun
2023-05-09 05:00:32,Simply Said,Kenny Garrett
2023-05-09 05:02:55,Morning Call,Nick Colionne
2023-05-09 05:07:40,Groove Factor,Skinny Hightower
2023-05-09 05:12:22,All I Do,Kirk Whalum
2023-05-09 05:17:08,Heavyweight,Slim Gambill
2023-05-09 05:21:53,Kimi Trick,Vincent Ingala
2023-05-09 05:25:26,Skyway,Steve Oliver
2023-05-09 05:28:59,Let Me Watch You,Walter Beasley
2023-05-09 05:34:55,New Bossa,Les Sabler
2023-05-09 05:38:27,I Dont Mind,Maysa
2023-05-09 05:43:12,City Lights,Tim Bowman
2023-05-09 05:47:55,That Special Touch,Kim Waters
2023-05-09 05:52:40,Geneva,George Duke/Hubert Laws
2023-05-09 05:58:33,If You Really Love Me,A. Ray Fuller
2023-05-09 06:03:18,Can You Hear Me,Everette Harp
2023-05-09 06:06:51,"Right On, Right On",Adam Hawley/Julian Vaughn
2023-05-09 06:10:24,Fairy Tales (90),Anita Baker
2023-05-09 06:18:40,Daddy-O,Ken Navarro
2023-05-09 06:22:12,Bounce,Najee
2023-05-09 06:26:55,Love's Serenade,Ramsey Lewis
2023-05-09 06:30:27,KJ's Vybe,Kevin Jackson
2023-05-09 06:34:00,After Hours,Brian Culbertson
2023-05-09 06:38:44,Let's Move,Eric Valentine/Richard Elliot
2023-05-09 06:43:28,If Not Now Then When,Basia
2023-05-09 06:48:14,Velocity,John E. Lawrence
2023-05-09 06:51:46,Dancing Galaxies,Paul Hardcastle
2023-05-09 06:55:19,Maybe Tonight,Nestor Torres
2023-05-09 06:58:52,Okra,Alex Bugnon
2023-05-09 07:05:57,Fly Away With Me,Pamela Williams
2023-05-09 07:10:40,Groove Central,Lemek
2023-05-09 07:15:25,Don't Let Me Be Lonely Tonight,George Benson
2023-05-09 07:19:00,And Then I Knew,Pat Metheny Group
2023-05-09 07:26:07,And Now This,Paul Taylor
2023-05-09 07:29:40,Vanston Place (Oo Am),Ronny Jordan
2023-05-09 07:35:35,"Journey ""To The Doc""",Phillip Doc Martin
2023-05-09 07:40:19,One Night (Alone With You),Earl Klugh
2023-05-09 07:43:54,Off The Top,Kim Scott
2023-05-09 07:48:40,This Is,Lizz Wright
2023-05-09 07:52:13,Taboo,Damien Escobar
2023-05-09 07:55:45,Morning Song,Soundscape
2023-05-09 08:00:31,Snack Grouch,Cindy Bradley
2023-05-09 08:04:04,Baker's Thing,Jose Feliciano
2023-05-09 08:07:40,Moon Goddess,Michael Lington
2023-05-09 08:12:23,That's the Way Love Goes,Norman Brown
2023-05-09 08:17:11,Smooth Soul,Erin Stevenson
2023-05-09 08:20:51,Sample That,Skinny Hightower
2023-05-09 08:25:36,Ridin' The Wave,Vincent Ingala
2023-05-09 08:29:12,Gigabyte,Jeff Lorber
2023-05-09 08:34:00,A Coastal Breeze,A. Ray Fuller
2023-05-09 08:37:33,Sweet Spot,Jeff Ryan
2023-05-09 08:41:08,Coastin',Boney James/Lalah Hathaway
2023-05-09 08:44:43,Serious Business,Jazz Funk Soul
2023-05-09 08:49:31,Coastin',Julian Vaughn
2023-05-09 08:53:08,Body 2 Body,Denny Jiosa
2023-05-09 08:56:44,Superstar,Riley Richard
2023-05-09 09:01:33,Deep into It,Larry Carlton
2023-05-09 09:05:07,It's You,Lin Rountree
2023-05-09 09:09:52,El Farol,Santana
2023-05-09 09:14:37,Walkin in the Rain,Paul Hardcastle
2023-05-09 09:19:59,After We Play,Johnny Britt/Peter White
2023-05-09 09:24:11,And Then I Knew,Dave Koz
2023-05-09 09:28:55,Groove With Me,Willie Bradley
2023-05-09 09:34:15,Boogie On Reggae Woman,L.A. Chillharmonic
2023-05-09 09:38:24,Treat Her Right,Jacob Webb
2023-05-09 09:43:44,Dindi,El DeBarge
2023-05-09 09:47:54,Why Not You,Walter Beasley
2023-05-09 09:51:30,Slip 'n' Slide,Gerald Veasley
