time_stamp,song,artist
2022-12-18 02:23:39,Mystique,Richard Elliot
2022-12-18 02:27:54,Love Planet,Mark Etheredge
2022-12-18 02:32:08,God Rest Ye Merry Gentlemen,Ed Calle/Justo Almario
2022-12-18 02:37:32,Between 2 Worlds,Chuck Loeb
2022-12-18 02:41:10,Turkish,Rick Braun
2022-12-18 02:44:48,Buy Me Love,Chance Howard/Candy Dulfer
2022-12-18 02:50:16,When It Snows On Christmas Day,Ronny Smith
2022-12-18 02:53:18,City Lights,Mike Phillips
2022-12-18 02:57:34,Aphrodisiac,Kevin Toney
2022-12-18 03:01:12,Step To This,Nick Colionne
2022-12-18 03:06:38,Teresa,Pieces Of A Dream
2022-12-18 03:09:03,Christmas Time Is Here,Dave Koz and Friends
2022-12-18 03:12:40,Co-Motion,Lemek
2022-12-18 03:15:43,Don't Let Me Be Lonely Tonight,David Sanborn/Lizz Wright
2022-12-18 03:22:21,Wind Chill Factor,Cindy Bradley
2022-12-18 03:26:36,A Coastal Breeze,A. Ray Fuller
2022-12-18 03:30:50,Winter Wonderland,Marcus Anderson/Julian Vaughn
2022-12-18 03:36:53,Lighthouse,Vibes Alive
2022-12-18 03:41:07,Let's Get Down Tonight,Adam Hawley
2022-12-18 03:44:43,Don't Know Why,Walter Beasley
2022-12-18 03:48:59,Have Yourself a Merry Little Christmas,Tom Braxton
2022-12-18 03:51:59,Kiss The Sky,Ron Bosse
2022-12-18 03:56:12,Angela (Theme From 'Taxi'),Bob James
2022-12-18 04:01:01,Eddie's Groove,Gerald Albright
2022-12-18 04:01:37,Angela (Theme From 'Taxi'),Bob James
2022-12-18 04:02:13,Eddie's Groove,Gerald Albright
2022-12-18 04:05:50,Snap!,David Benoit
2022-12-18 04:11:15,My Favorite Things,Vincent Ingala
2022-12-18 04:14:17,Nothing Ever Hurt Like You,Mindi Abair
2022-12-18 04:17:56,Maureen,Sade
2022-12-18 04:22:48,Pandora's Box,Chris Standring
2022-12-18 04:27:39,Georgy Porgy,Mo Louis
2022-12-18 04:31:18,The Christmas Song,Chris Botti
2022-12-18 04:35:35,A Good Day At Work,"Phillip ""Doc"" Martin"
2022-12-18 04:40:23,Perfect Timing,Lisa Addeo
2022-12-18 04:44:35,From Newport To London,Basia
2022-12-18 04:48:14,This Christmas,Ragan Whiteside
2022-12-18 04:52:24,After Party,David P Stevens
2022-12-18 04:56:02,Marimba,Paul Hardcastle
2022-12-18 04:59:40,Joy Dance,Kim Waters
2022-12-18 05:03:18,The Feeling I Get,Norman Brown
2022-12-18 05:08:10,We Three Kings/Carol Of The Bells,Kenny G
2022-12-18 05:12:59,Let's Get Down Tonight,Adam Hawley
2022-12-18 05:16:38,I Could Get Used to This,Brian Culbertson
2022-12-18 05:20:55,Believe,Erin Stevenson/Paul Brown
2022-12-18 05:23:55,Massive Transit,Cindy Bradley
2022-12-18 05:28:09,In The Moment,Brien Andrews
2022-12-18 05:32:23,Hark! The Herald Angels Sing,Russ Freeman
2022-12-18 05:35:24,Chill AF,Vandell Andrew
2022-12-18 05:39:02,Let It Breathe,Michael Broening
2022-12-18 05:42:38,Dindi,El DeBarge
2022-12-18 05:47:27,Joy To The World,Jay Rowe
2022-12-18 05:49:51,New Day,Daryl Beebe
2022-12-18 05:54:41,Daddy-O,Rick Braun
2022-12-18 05:59:29,Paradigm Shift,Carol Albert/Paul Brown
2022-12-18 06:03:41,Silhouette,Euge Groove
2022-12-18 06:07:18,It's Gonna Snow On Christmas,Lindsey Webster
2022-12-18 06:11:30,Perfect Timing,Lisa Addeo
2022-12-18 06:15:42,East Bay Bounce,Paul Taylor
2022-12-18 06:20:31,Maybe Tonight,Earl Klugh
2022-12-18 06:24:07,Road Trip,Al DeGregoris
2022-12-18 06:27:45,O Little Town Of Bethlehem,Dave Koz and Friends
2022-12-18 06:32:33,Vivid,Blake Aaron
2022-12-18 06:36:49,Joy Dance,Kim Waters
2022-12-18 06:37:25,Vivid,Blake Aaron
2022-12-18 06:38:01,Joy Dance,Kim Waters
2022-12-18 06:40:27,Who's Crying Now,Randy Crawford
2022-12-18 06:45:55,The Most Wonderful Time Of The Year,Brian Bromberg
2022-12-18 06:51:20,Hustle,Jazz Funk Soul
2022-12-18 06:54:57,The Pecan Tree,Joe Sample
2022-12-18 06:59:46,Eddie's Groove,Gerald Albright
2022-12-18 07:04:35,Before Dawn,Joyce Cooling
2022-12-18 07:09:23,White Christmas,Warren Hill
2022-12-18 07:14:48,Let's Get Down Tonight,Adam Hawley
2022-12-18 07:17:52,If I Didn't Have Love,Chelsea Nichole
2022-12-18 07:22:04,Solid,Boney James
2022-12-18 07:26:18,New Heights,Steve Oliver
2022-12-18 07:30:29,I'll Be Home for Christmas,Spyro Gyra
2022-12-18 07:32:53,The Thought of You,Thom Rotella
2022-12-18 07:38:18,Off The Top,Kim Scott
2022-12-18 07:38:54,The Thought of You,Thom Rotella
2022-12-18 07:39:30,Off The Top,Kim Scott
2022-12-18 07:43:07,Deeper Than You Think,George Benson
2022-12-18 07:48:33,Silent Night,Phillip Doc Martin
2022-12-18 07:53:21,Say It Aint Good To Ya,Byron Miller
2022-12-18 07:56:59,As We Speak,David Sanborn
2022-12-18 08:01:49,Easy Livin',Norman Brown
2022-12-18 08:05:25,Smooth Operator,Greg Adams
2022-12-18 08:09:39,Oh Christmas Tree,Nelson Rangell
2022-12-18 08:13:51,Turkish,Rick Braun
2022-12-18 08:17:27,I'm Not in Love,Richard Elliot
2022-12-18 08:23:30,Listen To This,Lisa Addeo
2022-12-18 08:27:06,Sweet Sundays,Tim Bowman
2022-12-18 08:31:19,Honestly,Jeff Ryan
2022-12-18 08:36:10,Sleigh Ride,Take 6
2022-12-18 08:37:59,Cause We've Ended as Lovers,Chieli Minucci
2022-12-18 08:43:25,Convergency,Candy Dulfer
2022-12-18 08:46:31,Bliss,Cindy Bradley
2022-12-18 08:50:45,Deck The Halls,Chris Standring
2022-12-18 08:53:46,Play,Michael Lington
2022-12-18 08:58:01,Ol' Skoolin',Paul Brown f/Boney James
2022-12-18 09:01:39,Pastel Leather,Althea Rene
2022-12-18 09:06:30,Positive Vibe,Pamela Williams
2022-12-18 09:09:31,Jingle Bells,Diana Krall
2022-12-18 09:11:18,Montreux,Walter Beasley
2022-12-18 09:15:31,Medicine Man,George Benson
2022-12-18 09:21:35,Here in My Heart,Eric Marienthal
2022-12-18 09:27:01,Leather Jacket,John E. Lawrence
2022-12-18 09:30:04,The First Noel,George Howard
2022-12-18 09:35:31,Tailwind,Patrick Bradley
2022-12-18 09:38:33,Step To This,Nick Colionne
2022-12-18 09:44:01,I'm OK,Lindsey Webster
2022-12-18 09:49:28,What Child Is This,Ronny Smith
2022-12-18 09:53:41,Kinetic,Groove Frequencies
2022-12-18 09:58:03,Night Walk,Rick Braun
2022-12-18 10:01:39,Eddie's Groove,Gerald Albright
2022-12-18 10:05:53,Astoria,Steve Laury
2022-12-18 10:11:22,Have Yourself A Merry Little Christmas,John Legend/Esperanza Spalding
2022-12-18 10:15:00,Let It Breathe,Michael Broening
2022-12-18 10:18:01,Afro Calypso,Julian Vaughn
2022-12-18 10:23:27,Mystical,Chieli Minucci & Special EFX
2022-12-18 10:27:03,Pioneer Town,David Benoit
2022-12-18 10:31:54,Santa Baby,Boney James/Chante' Moore
2022-12-18 10:34:55,Inside Out,Cal Harris Jr.
2022-12-18 10:38:36,Pastel Leather,Althea Rene
2022-12-18 10:42:50,Close to You,Brian Culbertson
2022-12-18 10:48:53,The Christmas Song,Chris Standring
2022-12-18 10:53:09,Drive,Cindy Bradley
2022-12-18 10:56:11,Desafinado,Kenny G
2022-12-18 11:02:08,Co-Motion,Lemek
2022-12-18 11:06:57,Off Broadway,Steve Cole
2022-12-18 11:10:34,Paradigm Shift,Carol Albert/Paul Brown
2022-12-18 11:14:09,No Ordinary Love,Sade
2022-12-18 11:21:58,God Rest Ye Merry Gentlemen,Jonathan Butler
2022-12-18 11:24:56,El Dorado,Bona Fide
2022-12-18 11:28:32,Highway 10,Ryan La Valette
2022-12-18 11:32:43,All My Life,Tim Bowman
2022-12-18 11:36:19,Convergency,Candy Dulfer
