time_stamp,song,artist
2023-05-16 23:15:28, ,
2023-05-16 23:18:58,Groove Factor,Skinny Hightower
2023-05-16 23:20:08,Sunrise,Jay Beckestein
2023-05-16 23:21:52, ,
2023-05-16 23:22:26,Sunrise,Jay Beckestein
2023-05-16 23:23:00, ,
2023-05-16 23:24:09,Sunrise,Jay Beckestein
2023-05-16 23:25:20, ,
2023-05-16 23:25:56,Blue Horizon,Maysa
2023-05-16 23:29:29, ,
2023-05-16 23:30:40,That Special Touch,Kim Waters
2023-05-16 23:34:13, ,
2023-05-16 23:34:48,Human Nature,David Benoit
2023-05-16 23:36:35, ,
2023-05-16 23:43:41,Full Court Press,Ragan Whiteside
2023-05-16 23:44:17, ,
2023-05-16 23:45:28,Full Court Press,Ragan Whiteside
2023-05-16 23:46:03, ,
2023-05-16 23:48:25,When I'm With You,Vincent Ingala
2023-05-16 23:49:35, ,
2023-05-16 23:50:45,When I'm With You,Vincent Ingala
2023-05-16 23:51:21,The Moon And The Sky,Sade
2023-05-16 23:54:18, ,
2023-05-16 23:55:28,The Moon And The Sky,Sade
2023-05-16 23:56:03,Rosy Cheeks,Peet Project/Dave Koz
2023-05-16 23:57:14, ,
2023-05-16 23:58:26,Rosy Cheeks,Peet Project/Dave Koz
2023-05-16 23:59:05,100% Cotton,Nathan Mitchell
2023-05-17 00:00:16, ,
2023-05-17 00:01:28,100% Cotton,Nathan Mitchell
2023-05-17 00:04:26,Cuban Heels,Acoustic Alchemy
2023-05-17 00:05:36, ,
2023-05-17 00:06:11,Cuban Heels,Acoustic Alchemy
2023-05-17 00:07:22,Set The Tone,Judah Sealy
2023-05-17 00:08:32, ,
2023-05-17 00:09:43,Set The Tone,Judah Sealy
2023-05-17 00:10:54, ,
2023-05-17 00:13:16,M.L. In the Sunshine,Count Basic
2023-05-17 00:13:51, ,
2023-05-17 00:15:02,M.L. In the Sunshine,Count Basic
2023-05-17 00:16:14, ,
2023-05-17 00:20:21,Quantum Soul,Keith Andrew
2023-05-17 00:21:32, ,
2023-05-17 00:22:42,Quantum Soul,Keith Andrew
2023-05-17 00:23:53,Let's Get Started,Brian Culbertson
2023-05-17 00:24:29, ,
2023-05-17 00:28:01,Missing You,Jackiem Joyner
2023-05-17 00:28:36, ,
2023-05-17 00:29:47,Missing You,Jackiem Joyner
2023-05-17 00:32:09, ,
2023-05-17 00:33:19,Johnnie Lee,George Benson
2023-05-17 00:34:30, ,
2023-05-17 00:35:40,Johnnie Lee,George Benson
2023-05-17 00:36:52,Bounce,Najee
2023-05-17 00:38:03, ,
2023-05-17 00:39:13,Bounce,Najee
2023-05-17 00:40:24, ,
2023-05-17 00:41:35,Precious,Carol Duboc/Mindi Abair
2023-05-17 00:42:45, ,
2023-05-17 00:43:55,Precious,Carol Duboc/Mindi Abair
2023-05-17 00:45:41, ,
2023-05-17 00:46:52,Everybody Get Up,Patrick Lamb
2023-05-17 00:48:02, ,
2023-05-17 00:48:37,Ride Along,Julian Vaughn
2023-05-17 00:49:13, ,
2023-05-17 00:51:34,Ride Along,Julian Vaughn
2023-05-17 00:52:44, ,
2023-05-17 00:53:55,Francesa,Ricardo Silveira
2023-05-17 00:55:06, ,
2023-05-17 00:57:27,Francesa,Ricardo Silveira
2023-05-17 00:58:37,Swiss Ming,Hiroshima
2023-05-17 00:59:48, ,
2023-05-17 01:02:11,Swiss Ming,Hiroshima
2023-05-17 01:03:22, ,
2023-05-17 01:07:29,Take Me There,Norman Brown
2023-05-17 01:08:39, ,
2023-05-17 01:09:49,On A Roll,Quintin Gerard W.
2023-05-17 01:11:00, ,
2023-05-17 01:14:36,Knockin' on Heaven's Door,Randy Crawford/David Sanborn
2023-05-17 01:15:47, ,
2023-05-17 01:16:58,It's On,Boney James
2023-05-17 01:18:10, ,
2023-05-17 01:21:43,Key To Paradise,Roman Street
2023-05-17 01:24:07, ,
2023-05-17 01:26:30,Long Way from Brooklyn,Down to the Bone
2023-05-17 01:31:13, ,
2023-05-17 01:32:24,Big Bounce,Blake Aaron
2023-05-17 01:33:37,"Close Your Eyes, Free Your Mind",Steve Cole
2023-05-17 01:34:48, ,
2023-05-17 01:38:20,Right In There,Kombo
2023-05-17 01:39:32, ,
2023-05-17 01:43:04,Look Again,Nelson Rangell
2023-05-17 01:44:18, ,
2023-05-17 01:45:29,Coming Home,Jonathan Butler
2023-05-17 01:47:51, ,
2023-05-17 01:49:02,Lady Madonna,Philippe Saisse
2023-05-17 01:50:14, ,
2023-05-17 01:51:24,Lady Madonna,Philippe Saisse
2023-05-17 01:52:35, ,
2023-05-17 01:53:46,On the Fly,Richard Elliot
2023-05-17 01:56:12, ,
2023-05-17 01:59:44,Neo Shaman,Kennard Ramsey
2023-05-17 02:00:55,Dance With Me,Jackiem Joyner
2023-05-17 02:02:06, ,
2023-05-17 02:03:16,Dance With Me,Jackiem Joyner
2023-05-17 02:04:27, ,
2023-05-17 02:10:23,Deeper,Pete Belasco
2023-05-17 02:16:20,Oliver's Twist,Chris Standring
2023-05-17 02:17:31, ,
2023-05-17 02:18:42,Oliver's Twist,Chris Standring
2023-05-17 02:19:52,Lean Into It,Andrew Neu
2023-05-17 02:23:23, ,
2023-05-17 02:24:37,Saturday Cool,Brian Simpson
2023-05-17 02:26:58, ,
2023-05-17 02:29:19,KJ's Vybe,Kevin Jackson
2023-05-17 02:33:29, ,
2023-05-17 02:34:39,Uptown Swagger,Eric Darius
2023-05-17 02:38:15,Groove With Me,Willie Bradley
2023-05-17 02:41:47, ,
2023-05-17 02:44:10,Won't You Stay,Norman Brown
2023-05-17 02:45:21,Dance With Me Tonight,Brian Culbertson
2023-05-17 02:46:33, ,
2023-05-17 02:48:58,Expressway,Walter Beasley
2023-05-17 02:51:20, ,
2023-05-17 02:53:42,Right Around The Corner,Nick Colionne
2023-05-17 02:58:25, ,
2023-05-17 02:59:39,Dreams,The Rippingtons
2023-05-17 03:02:00,Groove Central,Lemek
2023-05-17 03:07:53,Hearts of Space,Paul Hardcastle
2023-05-17 03:11:30, ,
2023-05-17 03:12:42,Smooth Soul,Erin Stevenson
2023-05-17 03:13:54, ,
2023-05-17 03:15:04,Smooth Soul,Erin Stevenson
2023-05-17 03:16:15, ,
2023-05-17 03:17:26,Turkish,Rick Braun
2023-05-17 03:21:03,In the House,Kim Waters
2023-05-17 03:25:47,Night In St. Petersburg,Ilya Serov
2023-05-17 03:28:08, ,
2023-05-17 03:29:19,Night In St. Petersburg,Ilya Serov
2023-05-17 03:30:30, ,
2023-05-17 03:31:44,Some Other Sunset,David Benoit
2023-05-17 03:32:55, ,
2023-05-17 03:34:06,Some Other Sunset,David Benoit
2023-05-17 03:35:17, ,
2023-05-17 03:37:39,Treat Her Right,Jacob Webb
2023-05-17 03:38:50, ,
2023-05-17 03:41:12,Crazy,Justus Brothers/Katrina Anderson
2023-05-17 03:43:37, ,
2023-05-17 03:44:48,Moon Goddess,Michael Lington
2023-05-17 03:48:21,Camelback,Joyce Cooling
2023-05-17 03:49:32, ,
2023-05-17 03:51:55,Third Wind,Bob Baldwin
2023-05-17 03:53:09, ,
2023-05-17 03:54:19,Ballad of the Whale,The Yellowjackets
2023-05-17 03:57:52, ,
2023-05-17 03:59:04,Ballad of the Whale,The Yellowjackets
2023-05-17 04:00:16,Open Up,Jeff Golub
2023-05-17 04:02:38,Talk to Me,Michael Broening
2023-05-17 04:05:03, ,
2023-05-17 04:07:25,Talk to Me,Michael Broening
2023-05-17 04:08:36, ,
2023-05-17 04:09:47,Family Reunion,George Benson
2023-05-17 04:10:58, ,
2023-05-17 04:12:09,Safari,Keiko Matsui
2023-05-17 04:13:19, ,
2023-05-17 04:16:56,Hang Time,Michael Paulo
2023-05-17 04:18:07, ,
2023-05-17 04:19:18,Hang Time,Michael Paulo
2023-05-17 04:20:29,Last Night,Brian Culbertson/Rick Braun
2023-05-17 04:22:50, ,
2023-05-17 04:24:01,Last Night,Brian Culbertson/Rick Braun
2023-05-17 04:25:15, ,
2023-05-17 04:31:09,Sunny Side Up,Freddie Ravel
2023-05-17 04:32:21,Open Road,Paula Atherton
2023-05-17 04:33:32, ,
2023-05-17 04:35:58,Open Road,Paula Atherton
2023-05-17 04:37:10,Hang on to Your Love,Sade
2023-05-17 04:43:04,Deja Vu,Walter Beasley
2023-05-17 04:46:39,Passion Play,Acoustic Alchemy
2023-05-17 04:47:51, ,
2023-05-17 04:50:13,Passion Play,Acoustic Alchemy
2023-05-17 04:51:25, ,
2023-05-17 04:52:35,Song for My Father,Boney James/Rick Braun
2023-05-17 04:54:58, ,
2023-05-17 04:57:23,Me and the Boyz,Philippe Saisse
2023-05-17 04:58:34, ,
2023-05-17 05:00:56,Me and the Boyz,Philippe Saisse
2023-05-17 05:02:07, ,
2023-05-17 05:08:04,R U Serious,"Chris ""Big Dog"" Davis/Carl Cox"
2023-05-17 05:11:37,Watch The Sunrise,Cassandra Wilson/John Legend
2023-05-17 05:13:59, ,
2023-05-17 05:17:32,Bossman,Ron Bosse
2023-05-17 05:21:08, ,
2023-05-17 05:23:30,Off the Hook,Michael Lington
2023-05-17 05:25:52,Lovers Melody,Ryan La Valette/Nicholas Cole
2023-05-17 05:30:39,Sedona,Gerald Albright
2023-05-17 05:36:35, ,
2023-05-17 05:41:22,Spoon,Grace Kelly
2023-05-17 05:44:57,Echoes Rising,Paul Hardcastle
2023-05-17 05:48:32,I Keep Forgettin',Allen Hinds
