time_stamp,song,artist
2023-05-19 09:56:55,Lovers Melody,Ryan La Valette/Nicholas Cole
2023-05-19 09:58:41, ,
2023-05-19 09:59:17,Lasting Impression,James Vargas
2023-05-19 10:00:28, ,
2023-05-19 10:05:46,Never Too Much,"Paul Jackson, Jr."
2023-05-19 10:06:23, ,
2023-05-19 10:10:34,Taboo,Damien Escobar
2023-05-19 10:11:09, ,
2023-05-19 10:11:45,The Sunday After,Bill Evans
2023-05-19 10:15:55, ,
2023-05-19 10:17:06,The Sunday After,Bill Evans
2023-05-19 10:18:18,Love And Nothing Less,Keiko Matsui/Lalah Hathaway
2023-05-19 10:18:54, ,
2023-05-19 10:20:06,Love And Nothing Less,Keiko Matsui/Lalah Hathaway
2023-05-19 10:21:52, ,
2023-05-19 10:24:52,Bounce,Najee
2023-05-19 10:25:29, ,
2023-05-19 10:26:41,Bounce,Najee
2023-05-19 10:27:17,The Zodiac,Down to the Bone
2023-05-19 10:27:53, ,
2023-05-19 10:28:29,The Zodiac,Down to the Bone
2023-05-19 10:29:44, ,
2023-05-19 10:31:34,The Zodiac,Down to the Bone
2023-05-19 10:32:46, ,
2023-05-19 10:35:46,Coming Home,Jonathan Butler
2023-05-19 10:37:32, ,
2023-05-19 10:38:08,Coming Home,Jonathan Butler
2023-05-19 10:38:44, ,
2023-05-19 10:39:56,Walker's Theme,Gerald Albright
2023-05-19 10:40:32, ,
2023-05-19 10:45:18,Face To Face,Chris Standring
2023-05-19 10:47:05, ,
2023-05-19 10:47:41,Face To Face,Chris Standring
2023-05-19 10:48:16,Summertime,Cyrus Chestnut/Anita Baker
2023-05-19 10:48:52, ,
2023-05-19 10:49:28,Summertime,Cyrus Chestnut/Anita Baker
2023-05-19 10:50:04, ,
2023-05-19 10:50:39,Summertime,Cyrus Chestnut/Anita Baker
2023-05-19 10:51:15, ,
2023-05-19 10:51:50,Summertime,Cyrus Chestnut/Anita Baker
2023-05-19 10:53:02, ,
2023-05-19 10:54:49,Sweet Surrender,Chieli Minucci & Special EFX
2023-05-19 10:57:13,Ashland,Randal Clark
2023-05-19 10:58:24, ,
2023-05-19 10:59:00,One 2 One,Brian Hughes
2023-05-19 10:59:36, ,
2023-05-19 11:01:58,One 2 One,Brian Hughes
2023-05-19 11:05:34,On The Prowl,Boney James
2023-05-19 11:07:20, ,
2023-05-19 11:08:31,On The Prowl,Boney James
2023-05-19 11:09:42,Soul Connection,Brian Simpson
2023-05-19 11:11:29, ,
2023-05-19 11:12:05,Soul Connection,Brian Simpson
2023-05-19 11:13:52, ,
2023-05-19 11:14:28,Revelation of the Heart,3rd Force
2023-05-19 11:15:39, ,
2023-05-19 11:16:51,Revelation of the Heart,3rd Force
2023-05-19 11:18:37,Between Us,Nyee Moses
2023-05-19 11:22:47,Midnight Dance,Jay Rowe
2023-05-19 11:25:10, ,
2023-05-19 11:25:46,Midnight Dance,Jay Rowe
2023-05-19 11:26:22, ,
2023-05-19 11:29:20,I'm Back,Walter Beasley
2023-05-19 11:30:31,Dance With Me Tonight,Brian Culbertson
2023-05-19 11:31:42, ,
2023-05-19 11:32:18,Dance With Me Tonight,Brian Culbertson
2023-05-19 11:35:16, ,
2023-05-19 11:36:27,Angel,Steve Laury
2023-05-19 11:38:16,Breakin’ Away,Carl Cox
2023-05-19 11:39:27, ,
2023-05-19 11:40:38,Breakin’ Away,Carl Cox
2023-05-19 11:41:49, ,
2023-05-19 11:42:25,Breakin’ Away,Carl Cox
2023-05-19 11:43:37,After All,Al Jarreau
2023-05-19 11:46:34, ,
2023-05-19 11:50:08,El Dorado,Bona Fide
2023-05-19 11:51:20, ,
2023-05-19 11:53:06,Angel,Paul Brown
2023-05-19 11:54:16, ,
2023-05-19 11:54:52,Angel,Paul Brown
2023-05-19 11:56:03, ,
2023-05-19 11:56:39,Magic Mirror,Carol Albert
2023-05-19 11:57:14, ,
2023-05-19 11:58:59,Magic Mirror,Carol Albert
2023-05-19 11:59:35, ,
2023-05-19 12:00:10,Magic Mirror,Carol Albert
2023-05-19 12:00:45, ,
2023-05-19 12:04:19,"Love, Love, Love",Kirk Whalum
2023-05-19 12:05:29, ,
2023-05-19 12:07:50,Gigabyte,Jeff Lorber
2023-05-19 12:08:26, ,
2023-05-19 12:09:02,Just Like That,Nick Colionne
2023-05-19 12:13:12, ,
2023-05-19 12:23:19,And Now This,Paul Taylor
2023-05-19 12:23:54, ,
2023-05-19 12:26:16,Medicine Man,George Benson
2023-05-19 12:28:04, ,
2023-05-19 12:28:40,Medicine Man,George Benson
2023-05-19 12:32:13,Simple,Warren Hill
2023-05-19 12:35:46, ,
2023-05-19 12:36:22,Blue Lagoon,Chieli Minucci & Special EFX
2023-05-19 12:38:44, ,
2023-05-19 12:39:55,Blue Lagoon,Chieli Minucci & Special EFX
2023-05-19 12:41:07, ,
2023-05-19 12:42:18,Red Hook,Lebron
2023-05-19 12:42:53, ,
2023-05-19 12:44:04,Every Little Thing She Does Is Magic,Lee Ritenour/Michael McDonald
2023-05-19 12:44:40, ,
2023-05-19 12:47:03,Every Little Thing She Does Is Magic,Lee Ritenour/Michael McDonald
2023-05-19 12:48:14, ,
2023-05-19 12:51:49,Let's Move,Eric Valentine/Richard Elliot
2023-05-19 12:54:12, ,
2023-05-19 12:55:59,Easy Does It,Oli Silk
2023-05-19 12:57:11, ,
2023-05-19 12:57:47,For The Cool In You,Cindy Bradley
2023-05-19 12:58:59, ,
2023-05-19 13:00:10,For The Cool In You,Cindy Bradley
2023-05-19 13:01:21,Cool and Funky,Ronny Jordan
2023-05-19 13:01:56, ,
2023-05-19 13:03:09,Cool and Funky,Ronny Jordan
2023-05-19 13:04:56, ,
2023-05-19 13:07:19,Everybody Get Up,Patrick Lamb
2023-05-19 13:09:41, ,
2023-05-19 13:12:05,I Keep Forgettin',Allen Hinds
2023-05-19 13:14:29,How I Feel With You,Jeff Ryan
2023-05-19 13:18:04, ,
2023-05-19 13:18:39,How I Feel With You,Jeff Ryan
2023-05-19 13:19:15,100% Cotton,Nathan Mitchell
2023-05-19 13:19:50, ,
2023-05-19 13:21:02,100% Cotton,Nathan Mitchell
2023-05-19 13:22:48,Coastin',Julian Vaughn
2023-05-19 13:23:59, ,
2023-05-19 13:32:53,Missing You,Jackiem Joyner
2023-05-19 13:33:28, ,
2023-05-19 13:34:39,Groove Central,Lemek
2023-05-19 13:35:50, ,
2023-05-19 13:38:12,Groove Central,Lemek
2023-05-19 13:39:23, ,
2023-05-19 13:42:21,Spoon,Grace Kelly
2023-05-19 13:43:32, ,
2023-05-19 13:44:43,Easy,Tim Bowman
2023-05-19 13:45:57, ,
2023-05-19 13:47:08,Easy,Tim Bowman
2023-05-19 13:48:19, ,
2023-05-19 13:51:18,Groove With Me,Willie Bradley
2023-05-19 13:51:53, ,
2023-05-19 13:54:14,Piermont Nights,Jazz Holdouts
2023-05-19 13:54:50, ,
2023-05-19 13:56:01,Piermont Nights,Jazz Holdouts
2023-05-19 13:57:15,KJ's Vybe,Kevin Jackson
2023-05-19 13:58:27, ,
2023-05-19 13:59:03,KJ's Vybe,Kevin Jackson
2023-05-19 14:00:14, ,
2023-05-19 14:01:26,KJ's Vybe,Kevin Jackson
2023-05-19 14:02:02, ,
2023-05-19 14:04:24,Detour,Boney James
2023-05-19 14:06:12,Make Room For Me,Jonathan Butler
2023-05-19 14:06:48, ,
2023-05-19 14:07:26,Make Room For Me,Jonathan Butler
2023-05-19 14:08:02, ,
2023-05-19 14:09:13,Make Room For Me,Jonathan Butler
2023-05-19 14:09:48, ,
2023-05-19 14:12:46,Ridin' The Wave,Vincent Ingala
2023-05-19 14:13:22, ,
2023-05-19 14:14:35,Funky Picante,Marc Antoine
2023-05-19 14:15:10, ,
2023-05-19 14:15:46,Funky Picante,Marc Antoine
2023-05-19 14:16:22, ,
2023-05-19 14:18:50,I Dont Mind,Maysa
2023-05-19 14:23:01,Lean Into It,Andrew Neu
2023-05-19 14:23:36,I Dont Mind,Maysa
2023-05-19 14:24:12,Lean Into It,Andrew Neu
2023-05-19 14:26:00, ,
2023-05-19 14:26:35,Lean Into It,Andrew Neu
2023-05-19 14:28:24,Boulevard,Peter White
2023-05-19 14:29:00, ,
2023-05-19 14:30:12,Boulevard,Peter White
2023-05-19 14:31:58, ,
2023-05-19 14:32:34,Boulevard,Peter White
2023-05-19 14:33:10,Full Circle,Daryl Beebe
2023-05-19 14:35:33, ,
2023-05-19 14:37:20,Full Circle,Daryl Beebe
2023-05-19 14:38:32, ,
2023-05-19 14:40:20,Sugar Fish,Paul Brown
2023-05-19 14:41:32, ,
2023-05-19 14:46:16,Joy and Pain,Count Basic
2023-05-19 14:46:53, ,
2023-05-19 14:48:04,Joy and Pain,Count Basic
2023-05-19 14:49:15, ,
2023-05-19 14:50:27,Joy and Pain,Count Basic
2023-05-19 14:52:13,Dreamin',Chris Godber
2023-05-19 14:53:24, ,
2023-05-19 14:53:59,Dreamin',Chris Godber
2023-05-19 14:56:22,Body 2 Body,Denny Jiosa
2023-05-19 14:59:21, ,
2023-05-19 14:59:56,Body 2 Body,Denny Jiosa
2023-05-19 15:00:31, ,
2023-05-19 15:01:07,The One,Greg Manning/Julian Vaughn
2023-05-19 15:02:19, ,
2023-05-19 15:04:06,The One,Greg Manning/Julian Vaughn
2023-05-19 15:05:17,Zen Warrior,Paul Hardcastle
2023-05-19 15:05:53, ,
2023-05-19 15:06:29,Zen Warrior,Paul Hardcastle
2023-05-19 15:07:05, ,
2023-05-19 15:08:17,Zen Warrior,Paul Hardcastle
2023-05-19 15:11:14,Moon Goddess,Michael Lington
2023-05-19 15:13:02, ,
2023-05-19 15:14:13,Lovely Day,Philippe Saisse
2023-05-19 15:15:25, ,
2023-05-19 15:16:36,Lovely Day,Philippe Saisse
2023-05-19 15:18:58, ,
2023-05-19 15:20:10,Take Me Higher,Fertile Ground
2023-05-19 15:23:08, ,
2023-05-19 15:27:15,Stand Up!,Roberto Restuccia
2023-05-19 15:28:27, ,
2023-05-19 15:29:03,Freedom at Midnight,David Benoit
2023-05-19 15:32:01,That Special Touch,Kim Waters
2023-05-19 15:32:36, ,
2023-05-19 15:33:12,That Special Touch,Kim Waters
2023-05-19 15:33:48, ,
2023-05-19 15:34:59,That Special Touch,Kim Waters
2023-05-19 15:35:35, ,
2023-05-19 15:36:11,That Special Touch,Kim Waters
2023-05-19 15:37:57, ,
2023-05-19 15:39:43,You're Magic,Brian Culbertson
2023-05-19 15:40:19, ,
2023-05-19 15:40:55,You're Magic,Brian Culbertson
2023-05-19 15:41:31, ,
2023-05-19 15:42:07,Easy Livin',Norman Brown
2023-05-19 15:42:43, ,
2023-05-19 15:43:19,Easy Livin',Norman Brown
2023-05-19 15:45:06, ,
2023-05-19 15:45:42,When You Cry,DW3
2023-05-19 15:46:17, ,
2023-05-19 15:48:40,When You Cry,DW3
2023-05-19 15:51:02, ,
2023-05-19 15:51:38,Work All Night,Richard Elliot
2023-05-19 15:52:13, ,
2023-05-19 15:52:49,Work All Night,Richard Elliot
2023-05-19 15:54:36,Wind Chill Factor,Cindy Bradley
2023-05-19 15:55:11, ,
2023-05-19 15:56:57,Wind Chill Factor,Cindy Bradley
2023-05-19 15:57:32, ,
2023-05-19 15:58:44,Wind Chill Factor,Cindy Bradley
2023-05-19 16:00:32,Big Bounce,Blake Aaron
