time_stamp,song,artist
2023-05-04 10:37:09,Stay With Me,William Aura
2023-05-04 10:39:34,Key To Paradise,Roman Street
2023-05-04 10:43:44,Buy Me Love,Chance Howard/Candy Dulfer
2023-05-04 10:48:29,Givin' It Up,Richard Elliot
2023-05-04 10:52:42,Smooth Operator,Greg Adams
2023-05-04 10:56:16,Easy,Tim Bowman
2023-05-04 11:00:25,Millennium Skyway,Paul Hardcastle
2023-05-04 11:06:23,The Circle,Paul Hardcastle
2023-05-04 11:09:22,Coastin',Julian Vaughn
2023-05-04 11:13:30,Cold Duck Time,Jeff Golub
2023-05-04 11:18:15,I Don't Know Enough About You,Diana Krall
2023-05-04 11:22:23,Superstar,Riley Richard
2023-05-04 11:27:10,Hush,Paul Brown
2023-05-04 11:30:07,R U Serious,"Chris ""Big Dog"" Davis/Carl Cox"
2023-05-04 11:36:04,Southwest Passage,Lee Ritenour
2023-05-04 11:42:04,Cruisin' On Sunset,Mike Phillips
2023-05-04 11:43:51,Somewhere In The Hills (O Morro Nao Tem Vez),Sergio Mendes/Natalie Cole
2023-05-04 11:48:35,See What I'm Sayin'?,Boney James
2023-05-04 11:52:45,Laid Back,Doc Powell
2023-05-04 11:58:41,Steps On The Globe,Keiko Matsui
2023-05-04 12:02:15,When You Touch Me,The Braxton Brothers
2023-05-04 12:07:37,Linus and Lucy,David Benoit
2023-05-04 12:10:36,Ridin' The Wave,Vincent Ingala
2023-05-04 12:14:11,Ooh la La,Jeff Lorber
2023-05-04 12:19:33,You Don't Know What Love Is,Jeffrey Osborne
2023-05-04 12:24:18,Face To Face,Chris Standring
2023-05-04 12:29:38,Healing Song,Gregg Karukas
2023-05-04 12:34:23,In This Love,Gregory Goodloe
2023-05-04 12:39:10,How Long Has It Been?,Darryl Williams
2023-05-04 12:43:23,Bounce,Najee
2023-05-04 12:48:09,The Warmth Of You,Will Downing
2023-05-04 12:52:19,The Wave,Kirk Whalum
2023-05-04 12:57:08,Cruisin' Down Ocean Drive,The Rippingtons
2023-05-04 13:01:54,That Special Touch,Kim Waters
2023-05-04 13:07:51,Angelica,T.D.F.
2023-05-04 13:12:01,The Rhythm Of Life,The Jazzmasters
2023-05-04 13:15:01,The One,Greg Manning/Julian Vaughn
2023-05-04 13:19:47,Pass It On,Jeff Golub
2023-05-04 13:25:09,Strong And Able,Pete Belasco
2023-05-04 13:29:56,Breakin’ Away,Carl Cox
2023-05-04 13:32:56,Brooklyn Heights,Down to the Bone
2023-05-04 13:40:08,Skyway,Steve Oliver
2023-05-04 13:45:28,Midnight Dance,Jay Rowe
2023-05-04 13:49:04,Spoon,Grace Kelly
2023-05-04 13:53:51,Let's Get Serious,Nick Colionne
2023-05-04 13:56:54,Hippies on a Corner,Joe Sample
2023-05-04 14:04:44,Full Circle,Daryl Beebe
