time_stamp,song,artist
2023-05-18 08:18:00,Love And Nothing Less,Keiko Matsui/Lalah Hathaway
2023-05-18 08:18:36, ,
2023-05-18 08:20:57,Baby G,Kenny G
2023-05-18 08:22:08, ,
2023-05-18 08:23:18,Baby G,Kenny G
2023-05-18 08:24:29, ,
2023-05-18 08:25:39,For The Cool In You,Cindy Bradley
2023-05-18 08:30:23,Can't Stop Now,Vincent Ingala
2023-05-18 08:32:43, ,
2023-05-18 08:33:54,New Bossa,Les Sabler
2023-05-18 08:35:05, ,
2023-05-18 08:36:17,New Bossa,Les Sabler
2023-05-18 08:37:28, ,
2023-05-18 08:38:39,Hold Me Tight,Richard Elliot
2023-05-18 08:41:01,Fragile,Cassandra Wilson
2023-05-18 08:43:58, ,
2023-05-18 08:46:22,Dressed To Chill,Marion Meadows
2023-05-18 08:49:55, ,
2023-05-18 08:51:06,Groove Central,Lemek
2023-05-18 08:55:14, ,
2023-05-18 08:56:26,Seduction,Boney James
2023-05-18 09:01:08, ,
2023-05-18 09:03:30,That Beat,The 3 Keys
2023-05-18 09:04:06,Serene,Paul Hardcastle
2023-05-18 09:05:53, ,
2023-05-18 09:07:05,Simple,Warren Hill
2023-05-18 09:12:25, ,
2023-05-18 09:13:36,Ooh-Yeah,Lee Ritenour
2023-05-18 09:14:11, ,
2023-05-18 09:18:54,Eternity,Lizz Wright
2023-05-18 09:20:04, ,
2023-05-18 09:21:15,Heavyweight,Slim Gambill
2023-05-18 09:23:02, ,
2023-05-18 09:26:34,Close to You,Brian Culbertson
2023-05-18 09:27:10, ,
2023-05-18 09:28:21,Close to You,Brian Culbertson
2023-05-18 09:29:31, ,
2023-05-18 09:30:07,"Right On, Right On",Adam Hawley/Julian Vaughn
2023-05-18 09:31:18, ,
2023-05-18 09:36:37,Talk the Talk,Kombo
2023-05-18 09:38:22, ,
2023-05-18 09:40:43,Wrapped Up In Your Smile,Dave Koz
2023-05-18 09:41:18, ,
2023-05-18 09:43:40,Day Dreaming (remix),Natalie Cole
2023-05-18 09:44:16, ,
2023-05-18 09:45:26,Monday Speaks,Everette Harp f/Norman Brown
2023-05-18 09:47:48, ,
2023-05-18 09:48:23,Monday Speaks,Everette Harp f/Norman Brown
2023-05-18 09:49:35, ,
2023-05-18 09:50:45,Monday Speaks,Everette Harp f/Norman Brown
2023-05-18 09:51:20, ,
2023-05-18 09:54:18,Geneva,George Duke/Hubert Laws
2023-05-18 09:55:28, ,
2023-05-18 09:57:51,Forecast,Jazz Funk Soul
2023-05-18 09:58:26, ,
2023-05-18 10:01:23,Forecast,Jazz Funk Soul
2023-05-18 10:01:58,Air,Jesse Cook
2023-05-18 10:03:45, ,
2023-05-18 10:04:56,Chain Reaction,Joe Sample
2023-05-18 10:06:43, ,
2023-05-18 10:07:18,Chain Reaction,Joe Sample
2023-05-18 10:10:20,Deja Vu,Walter Beasley
2023-05-18 10:10:57, ,
2023-05-18 10:12:09,I Can't Help Myself,Chris Standring
2023-05-18 10:12:44, ,
2023-05-18 10:13:20,I Can't Help Myself,Chris Standring
2023-05-18 10:13:55, ,
2023-05-18 10:14:31,I Can't Help Myself,Chris Standring
2023-05-18 10:16:53,All or Nothing at All,Diana Krall
2023-05-18 10:17:29, ,
2023-05-18 10:19:52,All or Nothing at All,Diana Krall
2023-05-18 10:20:27, ,
2023-05-18 10:21:03,Night In the Algarve,Nils
2023-05-18 10:22:50, ,
2023-05-18 10:23:26,Night In the Algarve,Nils
2023-05-18 10:24:37, ,
2023-05-18 10:25:48,Flying East,Fourplay
2023-05-18 10:28:11, ,
2023-05-18 10:29:58,Flying East,Fourplay
2023-05-18 10:30:33, ,
2023-05-18 10:31:44,Atmosphere,Brien Andrews/Jermain Morgan
2023-05-18 10:32:55, ,
