time_stamp,song,artist
2023-05-05 18:08:21,It's A Good Day,Wayman Tisdale
2023-05-05 18:13:07,Deja Vu,Walter Beasley
2023-05-05 18:16:42,Wonderland,Brian Simpson
2023-05-05 18:21:30,Don't Talk to Me Like That,Will Downing
2023-05-05 18:26:18,Fresh Start,Kyle Schroeder
2023-05-05 18:30:32,The Morning After,Ronny Jordan
2023-05-05 18:35:57,Groove Factor,Skinny Hightower
2023-05-05 18:42:32,Tequila,George Benson
2023-05-05 18:46:44,Convergency,Candy Dulfer
2023-05-05 18:49:44,Don't Ask My Neighbor,Bobby Caldwell
2023-05-05 18:53:59,BWB,BWB
2023-05-05 18:58:48,Whatz Up?,Richard Smith
2023-05-05 19:04:48,The One,Greg Manning/Julian Vaughn
2023-05-05 19:08:23,After Hours,Art Porter
2023-05-05 19:13:09,Senjo Wine,Acoustic Alchemy
2023-05-05 19:17:55,By My Side,Gerald Albright
2023-05-05 19:21:31,Rejoyce,David Benoit
2023-05-05 19:27:30,Night And Day,Diana Krall
2023-05-05 19:31:04,Key To Paradise,Roman Street
2023-05-05 19:35:49,Do You Really Love Me,Brian Culbertson
2023-05-05 19:39:25,Groove Central,Lemek
2023-05-05 19:45:24,She Likes to Watch,The Rippingtons
2023-05-05 19:50:14,Let It Breathe,Michael Broening
2023-05-05 19:55:04,L.I.T.,Riley Richard
2023-05-05 19:58:39,Mm-Mm Good,Joyce Cooling/Al Jarreau
2023-05-05 20:04:38,GrooveLatino,Hiroshima
2023-05-05 20:08:13,Detour,Boney James
2023-05-05 20:11:49,A Day In Paris,Craig Sharmat
2023-05-05 20:16:36,Cantaloop (Flip Fantasia) (92),Us3
2023-05-05 20:20:13,Ridin' The Wave,Vincent Ingala
2023-05-05 20:23:50,Dream Come True,Fourplay
2023-05-05 20:30:23,I Will Be Here for You (Nitakungodea Milele),Al Jarreau
2023-05-05 20:33:22,Breakin’ Away,Carl Cox
2023-05-05 20:38:45,"Morning, Noon, and Night",Bob James
2023-05-05 20:41:43,"Morning, Noon, and Night",Bob James
