time_stamp,song,artist
2023-05-13 11:13:14,Maybe You Think,Vincent Ingala
2023-05-13 11:17:20,Love And Nothing Less,Keiko Matsui/Lalah Hathaway
2023-05-13 11:20:53,Treat Her Right,Jacob Webb
2023-05-13 11:26:12,Carmel,Joe Sample
2023-05-13 11:30:53,In This Love,Gregory Goodloe
2023-05-13 11:36:11,Softly at Sunrise,Gerald Albright
2023-05-13 11:42:03,Right In There,Kombo
2023-05-13 11:45:34,House Of Groove,Euge Groove
2023-05-13 11:50:51,Wake Up,Jonathan Butler
2023-05-13 11:55:33,That Special Touch,Kim Waters
2023-05-13 12:00:15,A Little Bit Of This And A Little Bit Of That,Lee Ritenour
2023-05-13 12:03:11,Batucada,Boney James
2023-05-13 12:08:29,"Right On, Right On",Adam Hawley/Julian Vaughn
2023-05-13 12:11:25,Big Shot,3rd Force
2023-05-13 12:16:45,Teach Me Tonight,Al Jarreau
2023-05-13 12:20:54,Night In the Algarve,Nils
2023-05-13 12:23:51,Passion Play,Andy Snitzer
2023-05-13 12:28:00,Soul Connection,Brian Simpson
2023-05-13 12:31:34,Thicker Than Water,Brian Bromberg
2023-05-13 12:36:54,Everlasting,Darren Rahn
2023-05-13 12:41:02,Am I Wrong (For Lovin' You?),Maysa
2023-05-13 12:43:59,Miami,Special EFX
2023-05-13 12:49:52,When I See You,Chris Botti
2023-05-13 12:54:00,Atmosphere,Brien Andrews/Jermain Morgan
2023-05-13 12:58:07,La Lluvia,Al Di Meola/Philippe Saisse/Ivan Lopez
2023-05-13 13:02:15,Drive Time,David Benoit
2023-05-13 13:06:59,All For One,Allen Carman Project
2023-05-13 13:09:56,Venice Beach,Peter White
2023-05-13 13:15:51,Samba Blue,Michael Franks
2023-05-13 13:20:34,Trying To Get Back Home,Bill Heller
2023-05-13 13:24:07,Tinsel Town,Ronny Jordan
2023-05-13 13:27:41,Full Circle,Daryl Beebe
2023-05-13 13:32:25,Encantadora,Blake Aaron
2023-05-13 13:37:07,Generation U,Sean U
2023-05-13 13:40:39,Spoon,Grace Kelly
2023-05-13 13:44:12,Lydian,Norman Brown
2023-05-13 13:51:17,Laissez Faire,Jeff Lorber
2023-05-13 13:54:49,Piermont Nights,Jazz Holdouts
2023-05-13 13:59:33,All We Need,Oli Silk
2023-05-13 14:03:07,Any Love,Kirk Whalum
2023-05-13 14:07:51,Coming Home,Jonathan Butler
2023-05-13 14:12:36,Feels Like '84,Lebron
2023-05-13 14:17:21,Moanin',Philippe Saisse
2023-05-13 14:22:06,Stand Up!,Roberto Restuccia
2023-05-13 14:26:50,Highland Park,Joe McBride
2023-05-13 14:30:23,Simple,Warren Hill
2023-05-13 14:35:07,Find The Light,Roman Street
2023-05-13 14:38:41,Feel The Breeze,Shaun LaBelle/Patrice Rushen
2023-05-13 14:43:24,Gypsy Soul,Althea Rene
2023-05-13 14:46:58,It's Too Late,Doc Powell f/Kirk Whalum
2023-05-13 14:50:31,The Pecan Tree,Joe Sample
2023-05-13 14:56:25,By My Side,Gerald Albright
2023-05-13 15:01:09,Kissin' on the Beach,Earl Klugh
