time_stamp,song,artist
2023-05-02 10:18:14,Morning Song,Soundscape
2023-05-02 10:21:52,Mas Que Nada,Carol Albert
2023-05-02 10:25:24,Reverse,Marcus Anderson
2023-05-02 10:29:33,When You Love Somebody,Nick Colionne
2023-05-02 10:33:40,Ridin' The Wave,Vincent Ingala
2023-05-02 10:38:24,Spanish Flyer,A. Ray Fuller
2023-05-02 10:42:32,Midnight Dance,Jay Rowe
2023-05-02 10:46:40,Take Me Higher,Fertile Ground
2023-05-02 10:51:23,Triple Dare,BWB
2023-05-02 10:54:56,Lucky Star,Paul Hardcastle
2023-05-02 10:59:04,Detour,Boney James
2023-05-02 11:03:14,What Cha Gonna Do?,Brian Simpson
2023-05-02 11:07:20,Feels So Right,Blake Aaron
2023-05-02 11:10:51,Fresh Start,Kyle Schroeder
2023-05-02 11:13:50,Ol' Skoolin',Paul Brown f/Boney James
2023-05-02 11:19:07,Just the Way You Are,Diana Krall
2023-05-02 11:23:53,Quantum Soul,Keith Andrew
2023-05-02 11:28:01,So Good,Brian Culbertson
2023-05-02 11:32:10,Woody's Gap,Roberto Vally
2023-05-02 11:38:03,Let's Do This,Peet Project
2023-05-02 11:39:50,It's Personal,Jimmy B
2023-05-02 11:43:59,Love And Nothing Less,Keiko Matsui/Lalah Hathaway
2023-05-02 11:48:42,Show Me,Michael Lington
2023-05-02 11:51:39,As,Najee
2023-05-02 11:56:21,How I Feel With You,Jeff Ryan
2023-05-02 12:00:27,Simple Pleasures,Jeff Golub
2023-05-02 12:04:36,Big Brother,Jeff Lorber
2023-05-02 12:09:21,Missing You,Jackiem Joyner
2023-05-02 12:13:30,Fast Train,Brian Hughes
2023-05-02 12:17:03,Find It In Your Heart,Michael McDonald
2023-05-02 12:24:08,Lean Into It,Andrew Neu
2023-05-02 12:28:17,Morning Call,Nick Colionne
2023-05-02 12:32:26,Piermont Nights,Jazz Holdouts
2023-05-02 12:37:13,Human Nature,David Benoit
2023-05-02 12:40:45,Do You Remember,Paul Hardcastle
2023-05-02 12:45:31,Let Me Watch You,Walter Beasley
2023-05-02 12:49:41,I Am,Kayla Waters
2023-05-02 12:54:25,"Right On, Right On",Adam Hawley/Julian Vaughn
2023-05-02 12:59:10,Can You Stop the Rain,"Grover Washington, Jr."
2023-05-02 13:05:40,Kisses in the Rain,Rick Braun
