time_stamp,song,artist
2023-05-19 16:48:49,To The End Of The World,Pat Metheny Group
2023-05-19 16:51:52, ,
2023-05-19 16:52:28,To The End Of The World,Pat Metheny Group
2023-05-19 16:56:45, ,
2023-05-19 17:18:01,Spin Cycle,Drew Davidsen
2023-05-19 17:19:12, ,
2023-05-19 17:20:23,Mas Que Nada,Carol Albert
2023-05-19 17:21:34, ,
2023-05-19 17:25:05,Mahogany,Marqueal Jordan
2023-05-19 17:28:35, ,
2023-05-19 17:29:45,18th & Vine,Julian Vaughn
2023-05-19 17:30:56, ,
2023-05-19 17:33:18,Taboo,Damien Escobar
2023-05-19 17:35:38, ,
2023-05-19 17:38:00,Angelica,T.D.F.
2023-05-19 17:40:22, ,
2023-05-19 17:42:44,Right In There,Kombo
2023-05-19 17:43:55, ,
2023-05-19 17:47:27,This Is,Lizz Wright
2023-05-19 17:48:37, ,
2023-05-19 17:55:41,The Learning Curve,Stanley Clarke
2023-05-19 17:56:16, ,
2023-05-19 17:58:37,The Learning Curve,Stanley Clarke
2023-05-19 17:59:47, ,
2023-05-19 18:00:57,Kissing a Star,Deepak Thettu
2023-05-19 18:03:54,Music Is The Key,Down To The Bone
2023-05-19 18:04:30, ,
2023-05-19 18:05:41,Music Is The Key,Down To The Bone
2023-05-19 18:06:51, ,
2023-05-19 18:09:48,Astoria,Steve Laury
2023-05-19 18:11:35, ,
2023-05-19 18:13:57,Astoria,Steve Laury
2023-05-19 18:14:32, ,
2023-05-19 18:18:04,London Chimes,Paul Hardcastle
2023-05-19 18:19:52, ,
2023-05-19 18:21:39,London Chimes,Paul Hardcastle
2023-05-19 18:22:14, ,
2023-05-19 18:23:24,Bubble,Basia
2023-05-19 18:24:35, ,
2023-05-19 18:28:42,Superstar,Riley Richard
2023-05-19 18:30:29,Snakebite,Jeff Lorber
2023-05-19 18:31:41, ,
2023-05-19 18:34:03,Just Like That,Nick Colionne
2023-05-19 18:35:14, ,
2023-05-19 18:36:24,Just Like That,Nick Colionne
2023-05-19 18:37:34,It's You,David Sanborn
2023-05-19 18:39:55, ,
2023-05-19 18:41:40,It's You,David Sanborn
2023-05-19 18:42:51, ,
2023-05-19 18:45:47,Turkish,Rick Braun
2023-05-19 18:48:44,Obsession Confession,Slash
2023-05-19 18:49:55, ,
2023-05-19 18:50:30,Obsession Confession,Slash
2023-05-19 18:54:03,Inner City Blues (Makes Me Wanna Holler),Richard Elliot
2023-05-19 18:55:48, ,
2023-05-19 18:56:59,Inner City Blues (Makes Me Wanna Holler),Richard Elliot
2023-05-19 18:59:21,Magic Mirror,Carol Albert
2023-05-19 19:02:18, ,
2023-05-19 19:03:29,Like Paradise,Chris Standring
2023-05-19 19:04:40, ,
2023-05-19 19:05:15,Like Paradise,Chris Standring
2023-05-19 19:07:37, ,
2023-05-19 19:08:48,Hippies on a Corner,Joe Sample
2023-05-19 19:10:33, ,
2023-05-19 19:11:44,Hippies on a Corner,Joe Sample
2023-05-19 19:12:55, ,
2023-05-19 19:13:30,R U Serious,"Chris ""Big Dog"" Davis/Carl Cox"
2023-05-19 19:14:42, ,
2023-05-19 19:17:40,Cruisin' Down Ocean Drive,The Rippingtons
2023-05-19 19:18:51, ,
2023-05-19 19:20:02,Cruisin' Down Ocean Drive,The Rippingtons
2023-05-19 19:21:49, ,
2023-05-19 19:25:58,Just the Way You Are,Diana Krall
2023-05-19 19:27:44, ,
2023-05-19 19:28:56,Take It Uptown,Gino Rosaria
2023-05-19 19:29:31, ,
2023-05-19 19:30:41,Take It Uptown,Gino Rosaria
2023-05-19 19:31:53, ,
2023-05-19 19:33:03,Let It Go,Boney James
2023-05-19 19:34:49, ,
2023-05-19 19:36:00,100% Cotton,Nathan Mitchell
2023-05-19 19:40:45,American Garden,Phillip Martin
