time_stamp,song,artist
2022-12-19 10:32:33,Take Five,XL & Eric Singleton
2022-12-19 10:35:01,Turkish,Rick Braun
2022-12-19 10:38:44,Top Down,Greg Manning
2022-12-19 10:44:50,Ready Or Not,Paula Atherton
2022-12-19 10:47:51,Nothing Can Come Between Us,Sade
2022-12-19 10:51:33,The First Noel,Jeff Lorber
2022-12-19 10:56:25,Force,Judah Sealy
2022-12-19 11:00:40,Chain Reaction,Joe Sample
2022-12-19 11:04:19,Shadow Of Doubt,Chris Standring
2022-12-19 11:14:38,My Heart Is Dancing,George Benson
2022-12-19 11:15:53, ,
2022-12-19 11:16:29,My Heart Is Dancing,George Benson
2022-12-19 11:18:21,Catching the Sun,Spyro Gyra
2022-12-19 11:23:12,Let's Get Down Tonight,Adam Hawley
2022-12-19 11:27:28,Silent Night,Plunky/Mike Phillips/Spur of the Moment
2022-12-19 11:31:07,Cantaloupe Island,Poncho Sanchez
2022-12-19 11:37:13,Workin' It Out,Jason Jackson
2022-12-19 11:41:32,Soul Dance,Norman Brown
2022-12-19 11:46:24,Honest,Ryan Montano
2022-12-19 11:50:03,Sweet Serenade,Jonathan Butler
2022-12-19 11:54:19,Silent Night,Phillip Doc Martin
2022-12-19 11:59:10,Joy Dance,Kim Waters
2022-12-19 12:02:52,Back into My Heart,Chris Botti
2022-12-19 12:07:44,Leather Jacket,John E. Lawrence
2022-12-19 12:11:59,Angels We Have Heard On High,Darren Rahn
2022-12-19 12:15:39,I'm OK,Lindsey Webster
2022-12-19 12:21:45,I'm Back,Walter Beasley
2022-12-19 12:27:14,Co-Motion,Lemek
2022-12-19 12:29:40,Do You Hear What I Hear?,David Benoit
2022-12-19 12:35:06,Pastel Leather,Althea Rene
2022-12-19 12:38:46,Tijuana Dance?,Rick Braun
2022-12-19 12:43:38,Hustle,Jazz Funk Soul
2022-12-19 12:44:14,Tijuana Dance?,Rick Braun
2022-12-19 12:44:50,Hustle,Jazz Funk Soul
2022-12-19 12:47:50,Back on the Boardwalk,Gregg Karukas
2022-12-19 12:51:30,Happy Xmas (War Is Over)/Imagine,Dave Koz
2022-12-19 12:57:33,Off The Top,Kim Scott
2022-12-19 13:01:52,Rainforest,Paul Hardcastle
2022-12-19 13:05:34,New Heights,Steve Oliver
2022-12-19 13:10:25,Winter Wonderland/Let It Snow (Medley),Michael Lington/Dave Koz
2022-12-19 13:15:14,Chris,Pat Metheny Group
2022-12-19 13:18:16,Hold On I'm Comin',Kirk Whalum
2022-12-19 13:23:05,Step To This,Nick Colionne
2022-12-19 13:28:33,Christmas Time Is Here,Kem
2022-12-19 13:31:33,Ooh la La,Jeff Lorber
2022-12-19 13:35:12,Eddie's Groove,Gerald Albright
2022-12-19 13:35:49,Ooh la La,Jeff Lorber
2022-12-19 13:36:26,Eddie's Groove,Gerald Albright
2022-12-19 13:39:30,Silver Arrows,Rippingtons
2022-12-19 13:44:23,Drive,Cindy Bradley
2022-12-19 13:49:14,Fire of Love,Gabriela Anders
2022-12-19 13:54:04,The Most Wonderful Time Of The Year,Brian Bromberg
2022-12-19 13:58:56,Donut Jam,Peet Project
2022-12-19 14:02:36,How Does It Feel,Peter White
2022-12-19 14:05:37,In Too Deep,Pieces Of A Dream
2022-12-19 14:11:03,Nine 2 Five,Nils
2022-12-19 14:15:53,Soulful,Cal Harris Jr.
2022-12-19 14:18:56,Hark The Herald Angels Sing,Jessy J
2022-12-19 14:24:22,Believe,Erin Stevenson/Paul Brown
2022-12-19 14:29:11,Highway 10,Ryan La Valette
2022-12-19 14:33:26,Don't You Worry 'Bout A Thing,Boney James
2022-12-19 14:38:20,Easy Livin',Norman Brown
2022-12-19 14:43:48,Time to Lounge,Alkemx
2022-12-19 14:47:29,Deck the Halls,Jonathan Fritzen
2022-12-19 14:52:57,Get Up And Dance,Rick Braun
2022-12-19 14:56:02,Shakin' Not Stirred,Brian Hughes
2022-12-19 15:02:45,Convergency,Candy Dulfer
2022-12-19 15:05:46,Coming Home For Christmas,Paul Hardcastle
2022-12-19 15:11:15,"North, South, East and Wes",Chuck Loeb
2022-12-19 15:13:40, , 
2022-12-19 15:14:16,"North, South, East and Wes",Chuck Loeb
2022-12-19 15:17:18,Straight to the Heart,David Sanborn
2022-12-19 15:20:19,Step To This,Nick Colionne
2022-12-19 15:24:31,Carol Of The Bells,Spyro Gyra
2022-12-19 15:28:45,High Noon,Steve Oliver
2022-12-19 15:33:35,Force,Judah Sealy
2022-12-19 15:35:59,The Girls Next Door,Pat Metheny Group
2022-12-19 15:42:41,Road Trip,Al DeGregoris
2022-12-19 15:46:18,Moonlighting,Al Jarreau
2022-12-19 15:49:58,Have Yourself a Merry Little Christmas,Tom Braxton
2022-12-19 15:53:38,And Now This,Paul Taylor
2022-12-19 15:58:29,Topside,Bob James
2022-12-19 16:03:20,A Coastal Breeze,A. Ray Fuller
2022-12-19 16:06:22,Sleigh Ride,Diana Krall
2022-12-19 16:08:46,Mister Magic,Peter White
2022-12-19 16:13:03,Serious Business,Jazz Funk Soul
2022-12-19 16:17:54,Let's Get Down Tonight,Adam Hawley
2022-12-19 16:22:11,God Rest Ye Merry Gentlemen,Boney James
2022-12-19 16:25:48,Say What?,Brian Culbertson
2022-12-19 16:31:51,Pastel Leather,Althea Rene
2022-12-19 16:34:52,I'm All Ears,Cindy Bradley
2022-12-19 16:39:49,Kinetic,Groove Frequencies
2022-12-19 16:44:45,Caminando,David Benoit/Marc Antoine
2022-12-19 16:50:56,Show Me,Rebecca Jade
2022-12-19 16:53:59,The Christmas Song,Chris Standring
2022-12-19 16:56:29,Tickle Time,Herb Alpert
2022-12-19 16:59:30,London Chimes,Paul Hardcastle
2022-12-19 17:04:24,Dance Beat,Jessy J
2022-12-19 17:08:05,Winter Wonderland,Ella Fitzgerald
2022-12-19 17:11:12,Kings,Kevin Toney
2022-12-19 17:14:54,Autumn Blue,Craig Chaquico
2022-12-19 17:19:52,Breakthrough,Cal Harris Jr.
2022-12-19 17:24:11,Skating,Norman Brown
2022-12-19 17:27:54,Forward Emotion,Pieces Of A Dream
2022-12-19 17:32:13,NuJazzy,Bobby Lyle
2022-12-19 17:34:42,Steppin Out,Paul Taylor
2022-12-19 17:40:53,Make A Wish,U-Nam
2022-12-19 17:44:37,High Steppin',Joe McBride
2022-12-19 17:47:45,Love Changes Everything,Dave Koz/Brian McKnight
2022-12-19 17:52:47,O Christmas Tree,Julian Vaughn
2022-12-19 17:56:00,Off The Top,Kim Scott
