time_stamp,song,artist
2022-12-21 07:16:47,Venice Beach,Peter White
2022-12-21 07:21:38,Look Again,Nelson Rangell
2022-12-21 07:25:15,Love Planet,Mark Etheredge
2022-12-21 07:29:31,Jingle Blues,Rick Braun
2022-12-21 07:33:46,Summer Madness,Kool & The Gang
2022-12-21 07:38:36,Nothing Ever Hurt Like You,Mindi Abair
2022-12-21 07:41:38,Feels Like Forever,Lindsey Webster
2022-12-21 07:47:44,What Child Is This,Jessy J
2022-12-21 07:50:48,Night Flight,Jeremy Sean Hector
2022-12-21 07:54:27,Mind Games,Bob James
2022-12-21 07:59:25,Pastel Leather,Althea Rene
2022-12-21 08:04:26,Let It Go,Jonathan Fritzen
2022-12-21 08:06:55,Co-Motion,Lemek
2022-12-21 08:11:13,My Cherie Amour,George Benson
2022-12-21 08:15:34,Santa Claus Is Coming to Town,Fourplay
2022-12-21 08:19:16,Take-Out Dreams,Warren Hill
2022-12-21 08:25:22,November's Child,Special EFX/Chieli Minucci
2022-12-21 08:29:40,Feels Like '84,Lebron
2022-12-21 08:33:22,Step To This,Nick Colionne
2022-12-21 08:37:02,If You Want My Love,RICHARD ELLIOT
2022-12-21 08:41:20,If I Didn't Have Love,Chelsea Nichole
2022-12-21 08:45:03,Silent Night,Phillip Doc Martin
2022-12-21 08:50:00,Lost Words,Philippe Saisse/Marc Antoine
2022-12-21 08:54:17,It's A Good Day,Wayman Tisdale
2022-12-21 08:57:30,Montreux,Walter Beasley
2022-12-21 08:58:07,It's A Good Day,Wayman Tisdale
2022-12-21 08:58:45,Montreux,Walter Beasley
2022-12-21 09:02:23,South Beach,Brian Simpson
2022-12-21 09:04:13,Let It Snow! Let it Snow! Let It Snow!,Kenny G
2022-12-21 09:07:50,Don't Talk to Me Like That,Will Downing
2022-12-21 09:13:55,D-Luxe,Darren Rahn
2022-12-21 09:18:52,Off The Top,Kim Scott
2022-12-21 09:21:54,O Tannenbaum,Boney James
2022-12-21 09:25:32,After the Rain,Larry Carlton/Lee Ritenour
2022-12-21 09:30:28,Let's Move,Eric Valentine/Richard Elliot
2022-12-21 09:35:24,West Coast Coolin',Norman Brown
2022-12-21 09:40:18,Honestly,Jeff Ryan
2022-12-21 09:44:36,Safe In The Arms Of Love,Jamison Ross
2022-12-21 09:48:55,God Rest Ye Merry Gentlemen/My Favorite Things,Dave Koz
2022-12-21 09:52:04,Now or Never,Phylicia Rae/Marcus Anderson
2022-12-21 09:56:21,Can You Feel It,Rick Braun
2022-12-21 10:01:18,Kiss The Sky,Ron Bosse
2022-12-21 10:03:09,Have Yourself A Merry Little Christmas,Spyro Gyra
2022-12-21 10:09:16,I Will Be Here for You (Nitakungodea Milele),Al Jarreau
2022-12-21 10:13:31,Eddie's Groove,Gerald Albright
2022-12-21 10:18:20,Lazy Days,Paul Hardcastle
2022-12-21 10:25:02,Greensleeves,Gregg Karukas
2022-12-21 10:31:12,You Gotta Be Real,3rd Force
2022-12-21 10:36:04,Convergency,Candy Dulfer
