time_stamp,song,artist
2023-05-11 16:22:54,I Can't Tell You Why,Diana Krall
2023-05-11 16:26:27,Stone Cold,Pamela Williams
2023-05-11 16:31:48,Renaissance,Chieli Minucci
2023-05-11 16:36:33,Missing You,Jackiem Joyner
2023-05-11 16:40:42,Inside Out,Cal Harris Jr.
2023-05-11 16:44:51,Quantum Soul,Keith Andrew
2023-05-11 16:48:25,Just to Be Loved,Al Jarreau
2023-05-11 16:53:46,For the Love of You,Candy Dulfer
2023-05-11 16:57:19,Brother Earl,Paul Brown/Marc Antoine
2023-05-11 17:01:28,The One,Greg Manning/Julian Vaughn
2023-05-11 17:05:36,Teardrop Butterfly,Praful
2023-05-11 17:12:41,Harlem on My Mind,Alex Bugnon
2023-05-11 17:19:11,Ridin' The Wave,Vincent Ingala
2023-05-11 17:22:09,Could It Be I'm Falling in Love,Peter White
2023-05-11 17:26:52,Mr. Wrong,Sade
2023-05-11 17:30:23,Hookline,Matt Lee
2023-05-11 17:34:31,Bridge over the Stars,Keiko Matsui
2023-05-11 17:37:27,Easy,Tim Bowman
2023-05-11 17:42:11,Somehow,Pharez Whitted
2023-05-11 17:47:30,Lean Into It,Andrew Neu
2023-05-11 17:52:14,All My Life,Maysa
2023-05-11 17:55:46,Hold Me Tight,Richard Elliot
2023-05-11 18:01:04,Cafe Carnival,Craig Chaquico
2023-05-11 18:05:12,Piermont Nights,Jazz Holdouts
2023-05-11 18:08:46,Bittersweet,Skinny Hightower
2023-05-11 18:12:53,If Only for One Night,Kirk Whalum
2023-05-11 18:17:02,Just Like That,Nick Colionne
2023-05-11 18:21:10,Sumatra,Jeff Lorber
2023-05-11 18:25:53,Spoon,Grace Kelly
2023-05-11 18:30:03,Right In There,Kombo
2023-05-11 18:33:35,Come Go With Me,Norman Brown
2023-05-11 18:37:07,Forecast,Jazz Funk Soul
2023-05-11 18:42:24,Amore,Julian Vaughn
2023-05-11 18:46:31,Night In the Algarve,Nils
2023-05-11 18:50:38,More Than Fantasy,Janita
2023-05-11 18:54:45,Last Train Home,Pat Metheny Group
2023-05-11 18:59:28,Flirtation,Herb Alpert
2023-05-11 19:04:46,How I Feel With You,Jeff Ryan
2023-05-11 19:08:20,Boogaloo,Paul Brown
2023-05-11 19:13:37,Come On Over,Walter Beasley
2023-05-11 19:17:45,For The Cool In You,Cindy Bradley
2023-05-11 19:21:53,Electra Glide,Down To The Bone
2023-05-11 19:29:34,Riding on a Cloud,Will Downing
2023-05-11 19:33:42,Detour,Boney James
2023-05-11 19:37:14,A Sketch of Spain,Larry Coryell
2023-05-11 19:42:32,Moon Goddess,Michael Lington
2023-05-11 19:46:43,"Rainbow Seeker, No. 2",Joe Sample
2023-05-11 19:51:26,It's Personal,Jimmy B
2023-05-11 19:54:23,Don't Let Me Be Lonely Tonight,David Sanborn/Lizz Wright
2023-05-11 20:00:53,That's Life,Brian Culbertson
2023-05-11 20:05:35,In This Love,Gregory Goodloe
2023-05-11 20:09:42,Jetsetter,The JT Project
2023-05-11 20:13:49,Nite Train,Nick Colionne
2023-05-11 20:17:55,Coastin',Julian Vaughn
2023-05-11 20:21:28,Dreamwalk,Peter White
2023-05-11 20:27:22,My Eyes,Pete Belasco
2023-05-11 20:30:54,New Bossa,Les Sabler
2023-05-11 20:36:49,Angela (Theme From 'Taxi'),Bob James
2023-05-11 20:41:31,Taboo,Damien Escobar
2023-05-11 20:45:38,Early A.M. Attitude,Lee Ritenour
2023-05-11 20:50:20,Reverse,Marcus Anderson
2023-05-11 20:54:42,Where Do You Want To Go,Lindsey Webster
2023-05-11 21:00:03,Ba Ba Brazil,Four80East
2023-05-11 21:03:01,Ernie,Acoustic Alchemy
2023-05-11 21:07:44,That Special Touch,Kim Waters
2023-05-11 21:11:52,Ready or Not,3rd Force
2023-05-11 21:17:46,By My Side,Gerald Albright
2023-05-11 21:21:17,Midnight in Madrid,Joe McBride
2023-05-11 21:26:36,I Dont Mind,Maysa
2023-05-11 21:31:18,Last Look,Torcuato Mariano
2023-05-11 21:35:26,Woody's Gap,Roberto Vally
2023-05-11 21:40:44,Teresa,Pieces Of A Dream
2023-05-11 21:44:17,Coming Home,Jonathan Butler
2023-05-11 21:49:36,Everyone But You,Cindy Bradley
2023-05-11 21:53:08,Coastline Crusader,Paul Hardcastle
2023-05-11 21:57:15,Between the Sheets,Fourplay & Chaka Khan
2023-05-11 22:04:20,It's You,Lin Rountree
2023-05-11 22:07:52,Two of a Kind,Chuck Loeb & Michael Lington
2023-05-11 22:12:01,Off the Hook,Roger Smith
2023-05-11 22:15:33,Soul City,Marion Meadows
2023-05-11 22:20:17,Sir W,Rick Braun
2023-05-11 22:23:14,100% Cotton,Nathan Mitchell
2023-05-11 22:27:57,Please Send Me Someone To Love,Sade
2023-05-11 22:32:05,Boom Town,Richard Elliot
2023-05-11 22:36:13,I've Got This,Claudia Hayden/J. White
2023-05-11 22:39:45,European Comfort,Gota
2023-05-11 22:45:39,On A Roll,Quintin Gerard W.
2023-05-11 22:49:12,Just Cruzin',Stanley Clarke
2023-05-11 22:53:20,Velocity,John E. Lawrence
2023-05-11 22:57:29,When I'm Loving You,Kem
2023-05-11 23:01:01,KJ's Vybe,Kevin Jackson
2023-05-11 23:04:33,Between You And I,Riley Richard
2023-05-11 23:08:06,Hush,Paul Brown
2023-05-11 23:12:13,Living For The City,Ramsey Lewis
2023-05-11 23:18:08,"Right On, Right On",Adam Hawley/Julian Vaughn
2023-05-11 23:22:03,Mr. Groove,Euge Groove
2023-05-11 23:26:45,Sausalito,George Duke
2023-05-11 23:30:22,Ashland,Randal Clark
2023-05-11 23:33:55,Untamed,Marcus Miller
2023-05-11 23:39:50,Shake It,Nils
2023-05-11 23:45:07,Bounce,Najee
2023-05-11 23:48:04,Mediterraneo,Marc Antoine
2023-05-11 23:51:36,Love And Nothing Less,Keiko Matsui/Lalah Hathaway
2023-05-11 23:56:19,Good Times,Walter Beasley
2023-05-12 00:01:03,Easy,Tim Bowman
2023-05-12 00:05:09,See What I'm Sayin'?,Boney James
2023-05-12 00:09:18,Groove Central,Lemek
2023-05-12 00:14:36,It's A Party In Here,Kim Waters
2023-05-12 00:19:18,Street Life,U-Nam
2023-05-12 00:22:50,And Now This,Paul Taylor
2023-05-12 00:27:34,Obsession Confession,Slash
2023-05-12 00:33:27,R U Serious,"Chris ""Big Dog"" Davis/Carl Cox"
2023-05-12 00:37:34,Rejoyce,David Benoit
2023-05-12 00:41:41,Face To Face,Chris Standring
2023-05-12 00:45:48,What's Going On,Take 6
2023-05-12 00:51:05,"Journey ""To The Doc""",Phillip Doc Martin
2023-05-12 00:54:01,Rain,Norman Brown
2023-05-12 00:58:43,It's A Good Day,Wayman Tisdale
2023-05-12 01:02:15,Tuesday Morning,Grady Nichols
2023-05-12 01:07:00,Soul Connection,Brian Simpson
2023-05-12 01:09:57,Can We Talk,Kirk Whalum & Rick Braun
2023-05-12 01:14:40,Buy Me Love,Chance Howard/Candy Dulfer
2023-05-12 01:19:56,(Angel on Sunset) Bumpin' on Sunset,Larry Coryell
2023-05-12 01:24:39,Groove With Me,Willie Bradley
2023-05-12 01:29:23,Cold Duck Time,Jeff Golub
2023-05-12 01:34:05,The One,Greg Manning/Julian Vaughn
2023-05-12 01:38:49,Contact,Boney James
2023-05-12 01:42:55,A Coastal Breeze,A. Ray Fuller
2023-05-12 01:46:27,I Got Lost In His Arms,Terri Lyne Carrington
2023-05-12 01:49:24,All For One,Allen Carman Project
2023-05-12 01:53:31,GrooveLatino,Hiroshima
2023-05-12 01:56:27,A Very Good Thing,Rick Braun
2023-05-12 02:01:13,Tidal Wave,Nelson Rangell
2023-05-12 02:05:21,Zen Warrior,Paul Hardcastle
2023-05-12 02:10:05,Ridin' The Wave,Vincent Ingala
2023-05-12 02:13:37,More Than This,Charlie Hunter/Norah Jones
2023-05-12 02:14:12, , 
2023-05-12 02:15:22,More Than This,Charlie Hunter/Norah Jones
2023-05-12 02:17:44,Morningside,Bob Mamet
2023-05-12 02:21:52,Future Smooth,Ryan Montano
2023-05-12 02:26:00,After Hours,Joyce Cooling
2023-05-12 02:30:07,Simple,Warren Hill
2023-05-12 02:34:14,Dreamland,Blake Aaron
2023-05-12 02:38:58,Everlasting,Darren Rahn
2023-05-12 02:43:05,Body And Soul (94),Anita Baker
2023-05-12 02:48:23,Kissing a Star,Deepak Thettu
2023-05-12 02:53:05,Electric Relaxation,Jeff Lorber
2023-05-12 02:57:13,Wake-Up Call,Dave Koz
2023-05-12 03:02:31,Rainy Sunday,Ben Tankard
2023-05-12 03:05:28,Straight to the Heart,David Sanborn
2023-05-12 03:09:00,Just Like That,Nick Colionne
2023-05-12 03:13:07,In Heaven,Gregory Porter
2023-05-12 03:17:14,Nautilus,Bob James
2023-05-12 03:22:31,Superstar,Riley Richard
2023-05-12 03:26:03,B's Mood,Bobby Lyle
2023-05-12 03:31:22,Piermont Nights,Jazz Holdouts
2023-05-12 03:35:30,Chitlins Con Carne,Stevie Ray Vaughan/Double Trouble
2023-05-12 03:39:38,Waay Up,Brandon Marceal
2023-05-12 03:44:20,Breezin',George Benson/Al Jarreau
2023-05-12 03:49:37,Missing You,Jackiem Joyner
2023-05-12 03:54:20,After the Rain,Larry Carlton/Lee Ritenour
2023-05-12 03:58:27,Choices,Brian Bromberg
2023-05-12 04:03:46,Avalon Sunrise,Kilauea & Daniel Ho
2023-05-12 04:08:30,I Keep Forgettin',Allen Hinds
2023-05-12 04:12:02,Last Day of Summer,Eric Marienthal
2023-05-12 04:18:31,Smooth Soul,Erin Stevenson
2023-05-12 04:21:28,Montreux,Four80East
2023-05-12 04:27:22,Let's Have a Good Time,The Braxton Brothers
2023-05-12 04:30:18,African Moon,Jonathan Butler
2023-05-12 04:34:26,Full Circle,Daryl Beebe
2023-05-12 04:37:59,Do You Really Love Me,Brian Culbertson
2023-05-12 04:42:43,Workin' It Out,Jason Jackson
2023-05-12 04:47:26,Moments,Kem
2023-05-12 04:52:10,For The Cool In You,Cindy Bradley
2023-05-12 04:55:44,Stride,Jeff Kashiwa
2023-05-12 05:01:07,Erotika,Freddie Ravel
2023-05-12 05:04:08,Easy Rider,Deep & Wide
2023-05-12 05:08:51,Sao Paulo,Rick Braun
2023-05-12 05:11:49,How I Feel With You,Jeff Ryan
2023-05-12 05:12:24,Sao Paulo,Rick Braun
2023-05-12 05:13:00,How I Feel With You,Jeff Ryan
2023-05-12 05:16:33,Coffee Time,Natalie Cole
2023-05-12 05:19:31,The Maiden and the Warrior,Craig Chaquico/Russ Freeman
2023-05-12 05:24:15,Generation U,Sean U
2023-05-12 05:27:48,My Heart Is Dancing,George Benson
2023-05-12 05:33:43,Forecast,Jazz Funk Soul
2023-05-12 05:37:16,Rue de la Soleil,David Benoit
2023-05-12 05:41:58,Somethin' About You,Thom Rotella
2023-05-12 05:46:06,Love Is A Battlefield,Maysa
2023-05-12 05:50:50,In This Love,Gregory Goodloe
2023-05-12 05:54:57,Whisper,Marion Meadows
2023-05-12 05:58:30,Lifecycle,Nathan East
2023-05-12 06:04:27,Drop Top,Jeff Golub
2023-05-12 06:10:22,Push,Jackiem Joyner
2023-05-12 06:15:06,Coastin',Julian Vaughn
2023-05-12 06:18:39,Cool Water,Will Downing
2023-05-12 06:23:22,Drive Time,Four80East
2023-05-12 06:27:30,Easy Livin',Norman Brown
2023-05-12 06:31:06,The Learning Curve,Stanley Clarke
2023-05-12 06:34:43,Deja Vu,Walter Beasley
2023-05-12 06:37:41,Christiane,Rick Braun
2023-05-12 06:42:25,Stand Up!,Roberto Restuccia
2023-05-12 06:46:35,Spoon,Grace Kelly
2023-05-12 06:51:56,Massive Transit,Cindy Bradley
2023-05-12 06:54:53,Skyway,Steve Oliver
2023-05-12 06:58:27,Cry,Boney James
2023-05-12 07:03:11,Coming Home Baby,Zachary Breaux
2023-05-12 07:09:04,Through an Open Window,Chris Botti
2023-05-12 07:13:11,Moon Goddess,Michael Lington
2023-05-12 07:17:19,Leading Me Back to You,Joe Sample/Michael Franks
2023-05-12 07:17:54,Moon Goddess,Michael Lington
2023-05-12 07:18:30,Leading Me Back to You,Joe Sample/Michael Franks
2023-05-12 07:22:02,Risin' Up,Adam Hawley
2023-05-12 07:26:08,Treat Her Right,Jacob Webb
2023-05-12 07:30:18,Midnight in San Juan,Earl Klugh
2023-05-12 07:30:54,Treat Her Right,Jacob Webb
2023-05-12 07:31:29,Midnight in San Juan,Earl Klugh
2023-05-12 07:36:12,That Special Touch,Kim Waters
2023-05-12 07:41:32,No Two Ways About It,Jeff Golub
2023-05-12 07:45:05,Midnight Dance,Jay Rowe
2023-05-12 07:49:13,Next To Me,Lindsey Webster
2023-05-12 07:55:41,Magic Mirror,Carol Albert
2023-05-12 08:00:25,Dancing on the Shore,Jonathan Butler
2023-05-12 08:04:00,If You Want Me To Stay,Wayman Tisdale
2023-05-12 08:09:21,More Than You Know,The Braxton Brothers
2023-05-12 08:11:43,Taboo,Damien Escobar
2023-05-12 08:15:15,Forever Dreamin',Paul Hardcastle
2023-05-12 08:20:00,Biggest Part Of Me,David Pack
2023-05-12 08:24:45,By My Side,Gerald Albright
2023-05-12 08:28:53,Smooth Vegas,Soul Ballet
2023-05-12 08:32:25,Better Days Ahead,Norman Brown
2023-05-12 08:38:54,Trying To Get Back Home,Bill Heller
2023-05-12 08:42:27,El Alba,Camiel
2023-05-12 08:47:09,All I Ever Wanted,Incognito/Maysa
2023-05-12 08:51:15,The Total Experience,Boney James
2023-05-12 08:55:21,It's You,Lin Rountree
2023-05-12 08:59:27,Hi-Heel Sneakers,Urban Knights
2023-05-12 09:03:35,Slammin,Nick Colionne
2023-05-12 09:07:42,On A Roll,Quintin Gerard W.
2023-05-12 09:11:15,Tropical,Chuck Loeb
2023-05-12 09:14:47,Edith And The Kingpin,Herbie Hancock f. Tina Turner
2023-05-12 09:20:05,Face To Face,Chris Standring
2023-05-12 09:23:37,Spin,Steve Cole
2023-05-12 09:27:47,KJ's Vybe,Kevin Jackson
2023-05-12 09:31:19,Turn It Up,Pieces of a Dream
2023-05-12 09:34:50,Everlasting,Darren Rahn
2023-05-12 09:39:35,Love And Nothing Less,Keiko Matsui/Lalah Hathaway
2023-05-12 09:44:52,Fly With The Wind,Najee
2023-05-12 09:47:51,The Velvet Touch,Jeff Golub
2023-05-12 09:54:21,Piermont Nights,Jazz Holdouts
2023-05-12 09:58:28,Unified,Brian Simpson/Steve Oliver
2023-05-12 10:02:39,Deja Blue,Cindy Bradley
2023-05-12 10:06:47,Atmosphere,Brien Andrews/Jermain Morgan
2023-05-12 10:10:56,Forget-Me-Not,Marc Antoine
2023-05-12 10:14:29,I Can't Help It,Maysa
2023-05-12 10:18:05,NuJazzy,Bobby Lyle
2023-05-12 10:22:51,Backbone,Boney James
2023-05-12 10:26:58,Lovers Melody,Ryan La Valette/Nicholas Cole
2023-05-12 10:32:52,New Beginnings,Gerald Albright
2023-05-12 10:37:35,Full Court Press,Ragan Whiteside
2023-05-12 10:41:43,Avenida del Sol,Marilyn Scott
2023-05-12 10:46:26,Shine,Paul Hardcastle
2023-05-12 10:50:33,After the Fall,Incognito
