time_stamp,song,artist
2023-04-30 08:58:16,The Midas (This Is Why),Boney James
2023-04-30 09:03:30,Do It in Luxury,Chris Botti
2023-04-30 09:05:57,Lovers Melody,Ryan La Valette/Nicholas Cole
2023-04-30 09:11:55,Velvet Nights,Nestor Torres
2023-04-30 09:16:05,Spoon,Grace Kelly
2023-04-30 09:19:04,Key To Paradise,Roman Street
2023-04-30 09:23:50,Affirmation,Keiko Matsui
2023-04-30 09:29:51,Deja Vu,Walter Beasley
2023-04-30 09:33:26,Submarine,Bob James
2023-04-30 09:38:12,Crush,Blake Aaron
2023-04-30 09:41:46,The Lady Wants To Know,Michael Franks
2023-04-30 09:45:56,Ridin' The Wave,Vincent Ingala
2023-04-30 09:50:41,Let's Stay In Tonight,Brian Culbertson
2023-04-30 09:56:03,Cup Of Joe,Marcus Anderson/Matt Marshack
2023-04-30 09:59:03,Cougars,Rippingtons
2023-04-30 10:02:39,Chopsticks,Jeff Lorber
2023-04-30 10:06:16,In This Love,Gregory Goodloe
2023-04-30 10:09:50,Don't Let Me Be Lonely Tonight,Jeffrey Osborne
2023-04-30 10:14:38,Montreux,Four80East
2023-04-30 10:18:49,Let's Move,Eric Valentine/Richard Elliot
2023-04-30 10:23:37,Camelback,Joyce Cooling
2023-04-30 10:27:14,Coastin',Julian Vaughn
2023-04-30 10:32:41,On The Upside,Steve Oliver/Warren Hill
2023-04-30 10:35:41,Superstar,Riley Richard
2023-04-30 10:39:53,Oblation,Mark Whitfield
2023-04-30 10:43:27,Fresh Start,Kyle Schroeder
2023-04-30 10:46:26,Small Town Girl,Larry Carlton
2023-04-30 10:52:25,If You Want My Love,RICHARD ELLIOT
2023-04-30 10:57:50,Free To Be,Kim Scott
2023-04-30 11:00:50,Moon Goddess,Michael Lington
2023-04-30 11:05:01,Pocket Change,Chuck Loeb
2023-04-30 11:12:12,"Stop, Look, Listen (To Your Heart)",Will Downing/Gerald Albright
2023-04-30 11:15:11,Groove With Me,Willie Bradley
2023-04-30 11:18:47,All Right,Grady Nichols
2023-04-30 11:22:57,City of Lights,Peter White
2023-04-30 11:27:45,Mahogany,Marqueal Jordan
2023-04-30 11:31:58,Via Nueve,David Benoit/Russ Freeman
2023-04-30 11:37:56,Never Say Goodbye,Kurt Elling
2023-04-30 11:43:20,Conversations,Freddie Ravel
2023-04-30 11:47:31,Detour,Boney James
2023-04-30 11:52:18,Jamaica Heartbeat,Acoustic Alchemy
2023-04-30 11:57:04,That Beat,The 3 Keys
2023-04-30 12:01:15,Sneaky,Herb Alpert
2023-04-30 12:05:24,What Cha' Gonna Do For Me,Darren Rahn
2023-04-30 12:11:21,100% Cotton,Nathan Mitchell
2023-04-30 12:16:09,Soul Serenade,David Sanborn
2023-04-30 12:20:20,Text Me Tomorrow,Con Funk Shun
2023-04-30 12:23:59,Traveling Mood,Adam Hawley/Julian Vaughn
2023-04-30 12:28:10,Speed of Light,Jazz Funk Soul
2023-04-30 12:33:33,Daft Funk,Nathan East
2023-04-30 12:36:32,Groove Central,Lemek
