time_stamp,song,artist
2023-05-03 00:39:35,Convergency,Candy Dulfer
2023-05-03 00:40:18,Mr. Wrong,Sade
2023-05-03 00:43:17,On A Roll,Quintin Gerard W.
2023-05-03 00:47:26,Ernie,Acoustic Alchemy
2023-05-03 00:50:26,At Your Service,Oli Silk
2023-05-03 00:54:00,Guiding Lights,"Earth, Wind & Fire/Gerald Albright"
2023-05-03 00:59:22,Souly Creole,Joe Sample
2023-05-03 01:05:21,Atmosphere,Brien Andrews/Jermain Morgan
2023-05-03 01:08:57,Play It Forward,James Lloyd
2023-05-03 01:12:33,Summer Lovers,The Rippingtons
2023-05-03 01:18:30,Feel The Breeze,Shaun LaBelle/Patrice Rushen
2023-05-03 01:22:04,Sand Castle,Marc Antoine
2023-05-03 01:25:39,Steps On The Globe,Keiko Matsui
2023-05-03 01:30:25,This Is Love,Lee Ritenour
2023-05-03 01:35:13,Rollin' Out,Eric Darius
2023-05-03 01:38:47,All My Life,Maysa
2023-05-03 01:43:36,Ridin' The Wave,Vincent Ingala
2023-05-03 01:46:01,Always There,Avenue Blue/Jeff Golub
2023-05-03 01:50:48,18th & Vine,Julian Vaughn
2023-05-03 01:56:49,Cadillac Kid,Matt Marshak
2023-05-03 02:00:24,Electra Glide,Down To The Bone
2023-05-03 02:08:08,KJ's Vybe,Kevin Jackson
2023-05-03 02:11:07,The Question Is Why,Michael Franks
2023-05-03 02:15:52,Ven a Gozar,Fishbelly Black
2023-05-03 02:21:52,Heavyweight,Slim Gambill
2023-05-03 02:25:27,Highland Park,Joe McBride
2023-05-03 02:30:15,Full Circle,Daryl Beebe
2023-05-03 02:33:51,Wish You Were Here,Fourplay
2023-05-03 02:39:49,Breakin’ Away,Carl Cox
2023-05-03 02:44:37,Mornin',Al Jarreau
2023-05-03 02:49:24,"Journey ""To The Doc""",Phillip Doc Martin
2023-05-03 02:52:58,Here Comes the Night,3rd Force
2023-05-03 02:57:45,Gazpacho,Shades Of Soul
2023-05-03 03:01:21,Ashland,Randal Clark
2023-05-03 03:04:55,The Rhythm Method,Paul Brown
2023-05-03 03:09:40,Love And Nothing Less,Keiko Matsui/Lalah Hathaway
2023-05-03 03:14:30,If You Want Me To Stay,Wayman Tisdale
2023-05-03 03:18:06,Reverse,Marcus Anderson
2023-05-03 03:21:42,Slammin,Nick Colionne
2023-05-03 03:25:17,Everybody Get Up,Patrick Lamb
2023-05-03 03:28:54,Worlds Outside,Chris Botti
2023-05-03 03:34:53,Hang Time,Michael Paulo
2023-05-03 03:38:28,Say Ladeo,Bobby McFerrin
2023-05-03 03:42:04,That Special Touch,Kim Waters
2023-05-03 03:46:53,Easy Like Sunday Morning,Paul Jackson Jr.
2023-05-03 03:51:39,Just What You Need,Brian Simpson
2023-05-03 03:56:28,The Dream,David Sanborn
2023-05-03 04:01:14,To Manhattan With Love,Rick Braun
2023-05-03 04:06:01,Skyway,Steve Oliver
2023-05-03 04:10:46,Make You Smile,Brenda Russell
2023-05-03 04:14:23,Stockholm,Jeff Golub
2023-05-03 04:17:58,Superstar,Riley Richard
2023-05-03 04:21:33,Take Me Away,Oli Silk
2023-05-03 04:26:20,How I Feel With You,Jeff Ryan
2023-05-03 04:29:54,Anthem For A New America,Jeff Lorber
2023-05-03 04:34:40,Quantum Soul,Keith Andrew
2023-05-03 04:37:07,Maureen,Sade
2023-05-03 04:41:52,I Keep Forgettin',Allen Hinds
2023-05-03 04:45:27,Don't Take Your Love Away,Wayman Tisdale
2023-05-03 04:50:13,Easy Love,Novecento
2023-05-03 04:56:11,Street Beat,Richard Elliot
2023-05-03 04:59:45,Carmel,Joe Sample
2023-05-03 05:04:32,Coming Home,Jonathan Butler
2023-05-03 05:09:18,Miles After Dark,David Benoit
2023-05-03 05:15:13,"Love, Passion and Joy",Euge Groove
2023-05-03 05:19:59,It's Personal,Jimmy B
2023-05-03 05:23:33,Bridge over the Stars,Keiko Matsui
2023-05-03 05:27:08,Deja Vu,Walter Beasley
2023-05-03 05:31:56,A Sketch of Spain,Larry Coryell
2023-05-03 05:36:42,Treat Her Right,Jacob Webb
2023-05-03 05:40:16,Smooth Soul,Erin Stevenson
2023-05-03 05:45:04,Mismaloya Beach,Ray Parker Jr.
2023-05-03 05:48:38,By My Side,Gerald Albright
2023-05-03 05:53:26,Free As The Wind,Jazzmasters
2023-05-03 05:55:49,Ready To Go,Threestyle/Magdalena Chovancova
2023-05-03 06:00:34,Elegant Nights,Gregg Karukas
2023-05-03 06:02:58,Taboo,Damien Escobar
2023-05-03 06:06:32,Temptation,Diana Krall
2023-05-03 06:12:33,Aerial,Paul Taylor
2023-05-03 06:16:10,Midnight Dance,Jay Rowe
2023-05-03 06:19:44,Joy Ride,Adam Hawley
2023-05-03 06:23:20,Piermont Nights,Jazz Holdouts
2023-05-03 06:28:11,On Her Wings,Pieces of a Dream
2023-05-03 06:32:55,I've Got This,Claudia Hayden/J. White
2023-05-03 06:36:31,I Still Dream,Boney James
2023-05-03 06:41:18,Missing You,Jackiem Joyner
2023-05-03 06:46:05,Pop's Cool Groove,Norman Brown
2023-05-03 06:49:38,Born to Be Bad,Joe Sample
2023-05-03 06:55:35,Rhythm & Romance,Kenny G
2023-05-03 07:02:44,Catalina Kiss,Acoustic Alchemy
2023-05-03 07:07:29,It's You,Lin Rountree
2023-05-03 07:11:03,My Love's Leavin',Fourplay/Michael McDonald
2023-05-03 07:14:36,Club Paradiso,The Rippingtons
2023-05-03 07:18:12,Full Court Press,Ragan Whiteside
2023-05-03 07:22:57,New Shoes,Mindi Abair
2023-05-03 07:27:44,For The Cool In You,Cindy Bradley
2023-05-03 07:32:32,Ricochet,Richard Elliot
2023-05-03 07:37:19,Face To Face,Chris Standring
2023-05-03 07:40:55,Farther Up The Road,Mick Hucknall
2023-05-03 07:44:29,Coastin',Julian Vaughn
2023-05-03 07:49:17,Welcome Home,Gregg Karukas
2023-05-03 07:52:52,Caravan,Roman Street
2023-05-03 07:56:26,Strawberry Moon,"Grover Washington, Jr."
2023-05-03 08:00:38,Easy,Tim Bowman
2023-05-03 08:04:49,Sigh,Praful
2023-05-03 08:10:46,Do You Wanna Dance,Walter Beasley
2023-05-03 08:13:46,In This Love,Gregory Goodloe
2023-05-03 08:18:31,Watermelon Man,Poncho Sanchez f/ Mongo Santamaria
2023-05-03 08:22:44,Keep The Faith,U-Nam
2023-05-03 08:26:53,Let's Have a Good Time,The Braxton Brothers
2023-05-03 08:31:37,Chase the Dragon,Grant Geissman
2023-05-03 08:36:22,Spoon,Grace Kelly
2023-05-03 08:39:19,It's the Thought That Counts,David Benoit/Russ Freeman
2023-05-03 08:46:30,Forecast,Jazz Funk Soul
2023-05-03 08:50:03,Never Too Much,"Paul Jackson, Jr."
2023-05-03 08:55:24,Lean Into It,Andrew Neu
2023-05-03 08:59:32,South Bound Traveler,Al Di Meola
2023-05-03 09:04:54,Work All Night,Richard Elliot
2023-05-03 09:08:26,Right In There,Kombo
2023-05-03 09:12:33,Montuno Bay,Marc Antoine
2023-05-03 09:16:06,When I'm Loving You,Kem
2023-05-03 09:19:40,Motor City Moves,J White/Lin Rountree
2023-05-03 09:23:48,The Rise and Fall (Of Loving You),Brian Culbertson
2023-05-03 09:27:57,Just Like That,Nick Colionne
2023-05-03 09:33:15,Fab Gear,Jeff Lorber Fusion
2023-05-03 09:38:00,After Party,David P Stevens
2023-05-03 09:42:43,What's Going On,Take 6
2023-05-03 09:46:51,Greenstreet,Bob Mamet
2023-05-03 09:50:26,Oceano,Gerey Johnson/Ramon Yslas
2023-05-03 09:55:46,Moon Goddess,Michael Lington
2023-05-03 09:59:54,Roseland,Acoustic Alchemy
2023-05-03 10:03:27,Tropical Rain,Jessy J
2023-05-03 10:08:11,Steps On The Globe,Keiko Matsui
2023-05-03 10:12:22,The Thrill Is Gone,Jeff Golub
2023-05-03 10:15:21,Body And Soul (94),Anita Baker
2023-05-03 10:20:43,7 And 7,Paul Brown\Euge Groove
2023-05-03 10:24:51,L' Arc en Ciel de Miles,Incognito
2023-05-03 10:29:01,That Special Touch,Kim Waters
2023-05-03 10:33:45,Vibrasonic,Vibes Alive
2023-05-03 10:37:54,Heavyweight,Slim Gambill
2023-05-03 10:42:03,In Heaven,Gregory Porter
2023-05-03 10:46:11,Sunset Boulevard,Boney James
2023-05-03 10:50:20,Eva Kant Dance,Philippe Saisse
