time_stamp,song,artist
2023-05-17 21:43:34,If You Want My Love,RICHARD ELLIOT
2023-05-17 21:44:49,Midnight Dance,Jay Rowe
2023-05-17 21:47:15,Love X Love,George Benson
2023-05-17 21:48:29, ,
2023-05-17 21:50:58,Love X Love,George Benson
2023-05-17 21:53:28, ,
2023-05-17 21:54:41,"Right On, Right On",Adam Hawley/Julian Vaughn
2023-05-17 21:55:55, ,
2023-05-17 21:57:07,Bona Fide Club,Bona Fide
2023-05-17 21:59:32,To Manhattan With Love,Rick Braun
2023-05-17 22:01:57, ,
2023-05-17 22:03:09,To Manhattan With Love,Rick Braun
2023-05-17 22:05:00, ,
2023-05-17 22:05:36,Vienna,The Rippingtons
2023-05-17 22:06:49, ,
2023-05-17 22:09:14,Vienna,The Rippingtons
2023-05-17 22:10:29, ,
2023-05-17 22:15:11,Always There,Avenue Blue/Jeff Golub
2023-05-17 22:17:35, ,
2023-05-17 22:18:46,Always There,Avenue Blue/Jeff Golub
2023-05-17 22:19:57, ,
2023-05-17 22:23:29,I Dont Mind,Maysa
2023-05-17 22:24:40,My Cherie Amour,Peter White
2023-05-17 22:25:52, ,
2023-05-17 22:27:06,My Cherie Amour,Peter White
2023-05-17 22:28:16,Groove Together,Jayson Tipp
2023-05-17 22:29:27, ,
2023-05-17 22:30:38,Groove Together,Jayson Tipp
2023-05-17 22:31:51, ,
2023-05-17 22:34:13,Savanna,Dan Siegel
2023-05-17 22:35:25, ,
2023-05-17 22:36:36,Just Like That,Nick Colionne
2023-05-17 22:39:00, ,
2023-05-17 22:41:21,Ashes to Ashes,Joe Sample
2023-05-17 22:42:32, ,
2023-05-17 22:43:42,Detour,Boney James
2023-05-17 22:44:54, ,
2023-05-17 22:46:39,Detour,Boney James
2023-05-17 22:49:03,Inside,Kem
2023-05-17 22:49:39, ,
2023-05-17 22:52:00,Inside,Kem
2023-05-17 22:53:47, ,
2023-05-17 22:54:57,Deja Vu,Walter Beasley
2023-05-17 22:57:54,Nightcrawler,Paul Hardcastle
2023-05-17 23:00:54, ,
2023-05-17 23:01:30,Heart And Soul,Kenny G
2023-05-17 23:05:38,The Last Love Letter,Michael Ross
2023-05-17 23:06:48, ,
2023-05-17 23:13:55,How I Feel With You,Jeff Ryan
