time_stamp,song,artist
2023-05-02 08:39:50, , 
2023-05-02 08:40:25,No One,George Duke
2023-05-02 08:42:46, , 
2023-05-02 08:43:22,Allure,Paul Taylor
2023-05-02 08:43:56, , 
2023-05-02 08:44:32,Allure,Paul Taylor
2023-05-02 08:46:20, , 
2023-05-02 08:46:57,Allure,Paul Taylor
2023-05-02 08:49:18, , 
2023-05-02 08:49:52,Groove With Me,Willie Bradley
2023-05-02 08:52:51,Backbone,Boney James
2023-05-02 08:57:01,Night In the Algarve,Nils
2023-05-02 08:59:24, , 
2023-05-02 08:59:59,Night In the Algarve,Nils
2023-05-02 09:01:11, , 
2023-05-02 09:01:47,Up and Up,Jeff Ryan
2023-05-02 09:04:09,London Chimes,Paul Hardcastle
2023-05-02 09:04:45,Up and Up,Jeff Ryan
2023-05-02 09:05:20,London Chimes,Paul Hardcastle
2023-05-02 09:09:30,By My Side,Gerald Albright
2023-05-02 09:13:06,Night Drive,Norman Brown
2023-05-02 09:17:37,Buy Me Love,Chance Howard/Candy Dulfer
2023-05-02 09:21:49,I've Got This,Claudia Hayden/J. White
2023-05-02 09:26:36,Undun,Steve Cole
2023-05-02 09:31:28,Steps On The Globe,Keiko Matsui
2023-05-02 09:35:41, , 
2023-05-02 09:36:18,Steps On The Globe,Keiko Matsui
2023-05-02 09:36:53,Soul Fruit,Brian Hughes
2023-05-02 09:41:38,Joy Dance,Kim Waters
2023-05-02 09:44:37, , 
2023-05-02 09:45:47,Joy Dance,Kim Waters
2023-05-02 09:46:22,Don't Go Away,Patti Austin
2023-05-02 09:49:56,Comin' at Cha,Walter Beasley
2023-05-02 09:51:07, , 
2023-05-02 09:51:43,Comin' at Cha,Walter Beasley
2023-05-02 09:53:29, , 
2023-05-02 09:54:04,Blue Rondo,Philippe Saisse Trio
2023-05-02 09:57:39,Coming Home,Jonathan Butler
2023-05-02 09:58:14,Blue Rondo,Philippe Saisse Trio
2023-05-02 09:58:50,Coming Home,Jonathan Butler
2023-05-02 10:01:49, , 
2023-05-02 10:02:25,The Promise,Urban Knights
2023-05-02 10:07:48,Sway,Julian Vaughn
