time_stamp,song,artist
2023-05-12 13:46:40,I Keep Forgettin',Allen Hinds
2023-05-12 13:50:12,100% Cotton,Nathan Mitchell
2023-05-12 13:54:20,Missing You,Jackiem Joyner
2023-05-12 13:59:05,Easy,Tim Bowman
2023-05-12 14:03:13,Boneyizm,Boney James
2023-05-12 14:07:25,Skyway,Steve Oliver
2023-05-12 14:11:00,Do It Again,Philippe Saisse
2023-05-12 14:15:06,Love Changes Everything,Dave Koz/Brian McKnight
2023-05-12 14:19:16,Future Smooth,Ryan Montano
2023-05-12 14:24:36,Silver Arrows,Rippingtons
2023-05-12 14:26:23,Full Circle,Daryl Beebe
2023-05-12 14:31:05,Riviera Paradise,Steve Ray Vaughan & Double Trouble
2023-05-12 14:31:40,Full Circle,Daryl Beebe
2023-05-12 14:32:15,Riviera Paradise,Steve Ray Vaughan & Double Trouble
2023-05-12 14:40:30,East Bay Bounce,Paul Taylor
2023-05-12 14:44:38,Feeling Good,Randy Crawford and Joe Sample
2023-05-12 14:48:10,Open Road,Paula Atherton
2023-05-12 14:52:18,Coming Home,Jonathan Butler
2023-05-12 14:58:49,Let the Chips Fall,Praful
2023-05-12 15:05:59,Here Comes the Night,3rd Force
2023-05-12 15:10:08,It's You,Lin Rountree
2023-05-12 15:14:53,No Stress,Paul Hardcastle
2023-05-12 15:18:25,Time After Time,Ann Hampton Callaway
2023-05-12 15:24:22,Let's Have a Good Time,The Braxton Brothers
2023-05-12 15:27:55,Uncle Nick,Nick Colionne
2023-05-12 15:31:29,Magic Mirror,Carol Albert
2023-05-12 15:37:28,Santa Lucia,Ray Obiedo
2023-05-12 15:42:50,Take It Uptown,Gino Rosaria
2023-05-12 15:46:58,Autumn Serenade,Kirk Whalum
2023-05-12 15:51:41,I Got You ( I Feel Good),Dave Koz And Friends
2023-05-12 15:57:03,Coastin',Julian Vaughn
2023-05-12 16:00:39,Heat,Jazmin Ghent
2023-05-12 16:05:24,Wish You Were Here,Fourplay
2023-05-12 16:10:15,Taboo,Damien Escobar
2023-05-12 16:13:50,Just Like Ole Times,Everette Harp
2023-05-12 16:19:12,I Dont Mind,Maysa
2023-05-12 16:23:59,Missing You,Randal Clark
2023-05-12 16:24:34,I Dont Mind,Maysa
2023-05-12 16:25:10,Missing You,Randal Clark
2023-05-12 16:29:18,Wes Who?,Count Basic
2023-05-12 16:32:50,Piermont Nights,Jazz Holdouts
2023-05-12 16:36:58,Midnight Train,Bona Fide
2023-05-12 16:40:31,Hang Time,Michael Paulo
2023-05-12 16:45:16,I Still Dream,Boney James
2023-05-12 16:48:15,Bloom,Mindi Abair
2023-05-12 16:53:34,Funny How Time Flies (When You're Having Fun),Stanley Clarke
2023-05-12 17:00:06,Lovers Melody,Ryan La Valette/Nicholas Cole
2023-05-12 17:04:59,Lifted,Cindy Bradley
2023-05-12 17:09:08,By My Side,Gerald Albright
2023-05-12 17:12:43,The Funky Joint,Paul Brown
2023-05-12 17:17:27,The Simple Things,George Duke
2023-05-12 17:22:12,Key To Paradise,Roman Street
2023-05-12 17:25:48,Regroovable,Chris Botti
2023-05-12 17:31:09,Moon Goddess,Michael Lington
2023-05-12 17:35:18,The Connection,Nick Colionne
2023-05-12 17:39:26,Let's Move,Eric Valentine/Richard Elliot
2023-05-12 17:44:09,Temptation,Diana Krall
2023-05-12 17:48:54,Caribe,Spyro Gyra
2023-05-12 17:54:15,Breakout,3rd Force
2023-05-12 17:58:23,"Right On, Right On",Adam Hawley/Julian Vaughn
2023-05-12 18:01:19,Wailea,David Benoit
2023-05-12 18:07:12,Easy Street,Eric Marienthal
2023-05-12 18:11:54,Groove Factor,Skinny Hightower
2023-05-12 18:17:12,Forbidden Love,Craig Chaquico
2023-05-12 18:21:56, ,
2023-05-12 18:22:31,Sister Moon,Herbie Hancock/Sting
2023-05-12 18:28:26,Somethin' About You,Thom Rotella
2023-05-12 18:33:10,Mediterranean Sea,Keiko Matsui
2023-05-12 18:36:43,Atmosphere,Brien Andrews/Jermain Morgan
2023-05-12 18:42:37,Constant Rain,Philippe Saisse Trio
2023-05-12 18:43:48,Dreamin',Chris Godber
2023-05-12 18:48:31,Celebration,Jonathan Butler
2023-05-12 18:53:16,On the Beach,Jeff Golub
2023-05-12 18:59:10,That Special Touch,Kim Waters
2023-05-12 19:03:55,Femme Flight,Carol Albert
2023-05-12 19:08:05,Club Paradiso,The Rippingtons
2023-05-12 19:11:38,Breakthrough,Cal Harris Jr.
2023-05-12 19:15:45,Up All Night,Boney James
2023-05-12 19:21:03,Street Life,Joe Sample
2023-05-12 19:25:44,Motor City Moves,J White/Lin Rountree
2023-05-12 19:29:52,Anthem For A New America,Jeff Lorber
2023-05-12 19:33:27,Just Like That,Nick Colionne
2023-05-12 19:38:11,Going All the Way,Nelson Rangell
2023-05-12 19:42:55,Full Court Press,Ragan Whiteside
2023-05-12 19:46:28,Time and Tide,Basia
2023-05-12 19:51:12,People Make the World Go Round,Richard Elliot
2023-05-12 19:54:44,March of the Jazz Angels,Larry Carlton
2023-05-12 20:00:41,Ridin' The Wave,Vincent Ingala
2023-05-12 20:05:24,Romance Dance,Peter White
2023-05-12 20:10:07,Outer Drive,Michael Manson
2023-05-12 20:14:48,"Journey ""To The Doc""",Phillip Doc Martin
2023-05-12 20:18:20,Lights of the City,Denny Jiosa
2023-05-12 20:23:05,The Question Is Why,Michael Franks
2023-05-12 20:27:49,Face To Face,Chris Standring
2023-05-12 20:32:32,Get Here,Eric Marienthal
2023-05-12 20:36:02,Soul Connection,Brian Simpson
2023-05-12 20:40:43,Wes for Prez,Solar System
2023-05-12 20:45:27,Cruisin' On Sunset,Mike Phillips
2023-05-12 20:48:59,Fire of Love,Gabriela Anders
2023-05-12 20:52:32,3-Day Weekend,Jeff Kashiwa
2023-05-12 20:58:26,Deeper Than You Think,George Benson
2023-05-12 21:04:19,All For One,Allen Carman Project
2023-05-12 21:07:51,Adderley Street,Joe McBride
2023-05-12 21:11:23,Wind Chill Factor,Cindy Bradley
2023-05-12 21:16:09,Everybody Get Up,Patrick Lamb
2023-05-12 21:20:51,Principles of Lust,Enigma
2023-05-12 21:23:12,Say What's On Your Mind,Nick Colionne
2023-05-12 21:27:57,Breakin’ Away,Carl Cox
2023-05-12 21:31:29,Blue Horizons,Roberto Vally
2023-05-12 21:37:24,Simple,Warren Hill
2023-05-12 21:42:07,Free As The Wind,Jazzmasters
2023-05-12 21:45:39,Heavyweight,Slim Gambill
2023-05-12 21:49:15,Spoon,Grace Kelly
2023-05-12 21:52:47,Mary Ann,Nicholas Cole
2023-05-12 21:57:31,Groove Central,Lemek
2023-05-12 22:02:15,One On One,Wayman Tisdale
2023-05-12 22:06:57,Lesley Ann,DAVID SANBORN
2023-05-12 22:12:53,Head Over Heels,Peter White
2023-05-12 22:16:27,Magic Mirror,Carol Albert
2023-05-12 22:21:11,Somewhere In The Hills (O Morro Nao Tem Vez),Sergio Mendes/Natalie Cole
2023-05-12 22:24:44,Roadtrip,Michael Lington
2023-05-12 22:29:28,Quantum Soul,Keith Andrew
2023-05-12 22:33:02,Let's Get On It,Kim Waters
2023-05-12 22:37:46,Coming Home,Jonathan Butler
2023-05-12 22:42:29,Got To Get You Into My Life,Dave Koz And Friends
2023-05-12 22:48:21,Groove With Me,Willie Bradley
2023-05-12 22:51:53,Pleasures of the Night,Will Downing & Gerald Albright
2023-05-12 22:58:57,It's You,Lin Rountree
2023-05-12 23:02:29,Buckle Up,Nick Colionne/Najee
2023-05-12 23:06:02,Under Wraps,Jeff Lorber
2023-05-12 23:11:55,We Should Be Together,3rd Force
2023-05-12 23:15:27,The One,Greg Manning/Julian Vaughn
2023-05-12 23:20:10,Sly,Richard Elliot
2023-05-12 23:24:54,Do It Again,Paul Hardcastle
2023-05-12 23:30:46,Lovers Melody,Ryan La Valette/Nicholas Cole
2023-05-12 23:35:29,Think I'm Going To Miss You,Mike Phillips
2023-05-12 23:39:01,So Strong,Rick Braun
2023-05-12 23:43:47,That Beat,The 3 Keys
2023-05-12 23:47:19,When I Think of You,Steve Cole
2023-05-12 23:50:54,Stop The Presses,Pete Belasco
2023-05-12 23:56:48,Wonderland,Brian Simpson
2023-05-13 00:01:35,Kissing a Star,Deepak Thettu
2023-05-13 00:05:11,Dear Friend,Patrick Bradley
2023-05-13 00:09:54,Ashland,Randal Clark
2023-05-13 00:13:25,Stockholm,Jeff Golub
2023-05-13 00:16:57,Maputo,David Sanborn/Bob James
2023-05-13 00:23:59,Night In the Algarve,Nils
2023-05-13 00:27:31,Get Down On It,Wayman Tisdale
2023-05-13 00:32:13,On A Roll,Quintin Gerard W.
2023-05-13 00:35:45,Going Out,Julian Vaughn
2023-05-13 00:40:25,New Bossa,Les Sabler
2023-05-13 00:43:55,Happy People,Kenny Garrett/Jean Baylor
2023-05-13 00:49:48,Skyway,Steve Oliver
2023-05-13 00:53:22,A River's Road,Andy Snitzer
2023-05-13 00:58:03,So Flute,St. Germain
2023-05-13 01:06:28,Senjo Wine,Acoustic Alchemy
2023-05-13 01:11:11,Piermont Nights,Jazz Holdouts
2023-05-13 01:14:44,Rendez-Vous,Zhane
2023-05-13 01:20:39,Pass The Groove,Lin Rountree
2023-05-13 01:24:10,Detour,Boney James
2023-05-13 01:28:54,Take Your Time,Brian Culbertson
2023-05-13 01:33:34,KJ's Vybe,Kevin Jackson
2023-05-13 01:38:17,Hey Young World,Gerald Albright & Kevin Toney
2023-05-13 01:42:58,Turkish,Rick Braun
2023-05-13 01:47:40,Love And Nothing Less,Keiko Matsui/Lalah Hathaway
2023-05-13 01:52:21,Dream Come True,Fourplay
2023-05-13 01:57:04,Taboo,Damien Escobar
2023-05-13 02:00:34,Bogota By Bus,Jesse Cook
2023-05-13 02:04:05,It's Not Easy Havin' Fun,Charles Fambrough
2023-05-13 02:09:56,Backstage Pass,Paul Brown
2023-05-13 02:12:52,Moon Goddess,Michael Lington
2023-05-13 02:17:35,Exactly Like You,Diana Krall
2023-05-13 02:20:31,The Morning After,Ronny Jordan
2023-05-13 02:26:23,Reverse,Marcus Anderson
2023-05-13 02:29:18,Cantaloop (Flip Fantasia) (92),Us3
2023-05-13 02:33:26,"Right On, Right On",Adam Hawley/Julian Vaughn
2023-05-13 02:38:07,Topside,Bob James
2023-05-13 02:41:37,Stone Cold,Pamela Williams
2023-05-13 02:46:20,Lover's Rock,Sade
2023-05-13 02:49:50,Forecast,Jazz Funk Soul
2023-05-13 02:55:42,Cookie Strut,Four 80 East
2023-05-13 02:59:13,The Rhythm Of Life,The Jazzmasters
2023-05-13 03:02:43,Jam It,Ragan Whiteside
2023-05-13 03:06:16,Hey Girl,Brian Culbertson
2023-05-13 03:10:58,In This Love,Gregory Goodloe
2023-05-13 03:15:38,Cruising For Bruising,Basia
2023-05-13 03:19:10,Got To Keep It Moving,Nick Colionne
2023-05-13 03:23:52,Hookline,Matt Lee
2023-05-13 03:27:24,Concache,Marc Antoine
2023-05-13 03:32:04,By My Side,Gerald Albright
2023-05-13 03:35:34,I Meant What I Said,Gregg Karukas
2023-05-13 03:41:25,It's Personal,Jimmy B
2023-05-13 03:44:55,You Don't Know What Love Is,Jeffrey Osborne
2023-05-13 03:50:46,Groove Factor,Skinny Hightower
2023-05-13 03:55:28,Pacifica,Michael Lington
2023-05-13 04:00:10,Hello Tomorrow,Larry Carlton
2023-05-13 04:06:00,"Morning, Noon, and Night",Bob James
2023-05-13 04:09:32,How I Feel With You,Jeff Ryan
2023-05-13 04:13:02,I Don't Know Enough About You,Diana Krall
2023-05-13 04:17:43,Right In There,Kombo
2023-05-13 04:21:14,West Side Worry,Zachary Breaux
2023-05-13 04:27:05,R U Serious,"Chris ""Big Dog"" Davis/Carl Cox"
2023-05-13 04:30:36,No Messin',Acoustic Alchemy
2023-05-13 04:36:27,Groove Together,Jayson Tipp
2023-05-13 04:41:09,Buy Me Love,Chance Howard/Candy Dulfer
2023-05-13 04:45:49,Spice,Fattburger
2023-05-13 04:50:30,That Special Touch,Kim Waters
2023-05-13 04:55:11,Do It in Luxury,Chris Botti
2023-05-13 04:59:52,Heartland,Richard Elliot
2023-05-13 05:03:23,35th St,Adam Hawley/Eric Darius
2023-05-13 05:06:54,Soul Connection,Brian Simpson
2023-05-13 05:10:26,If I Ever Lose This Heaven,Harvey Mason
2023-05-13 05:16:16,Summer Smile,Ronny Jordan
2023-05-13 05:23:19,Convergency,Candy Dulfer
2023-05-13 05:25:39,"Like This, Like That",Chris Standring
2023-05-13 05:29:09,All For One,Allen Carman Project
2023-05-13 05:33:52,Ring of Gold,Chris Camozzi
2023-05-13 05:37:59,Coastline Crusader,Paul Hardcastle
2023-05-13 05:41:31,The Warmth Of You,Will Downing
2023-05-13 05:46:47,Full Circle,Daryl Beebe
2023-05-13 05:50:19,It Keeps Coming Back,Norman Brown
2023-05-13 05:55:37,Honey-Dipped,Dave Koz
2023-05-13 05:59:08,Cotton Club,Chuck Loeb
2023-05-13 06:04:26,Snap,Nicholas Cole
2023-05-13 06:07:22,Atmosphere,Brien Andrews/Jermain Morgan
2023-05-13 06:10:54,I'll Be Around,Rippingtons/Jeffrey Osborne
2023-05-13 06:15:36,Ritmo De Otono,Bernie Williams
2023-05-13 06:21:28,Waay Up,Brandon Marceal
2023-05-13 06:25:00,Only Way Home,Keiko Matsui
2023-05-13 06:27:21,Simple,Warren Hill
2023-05-13 06:32:40,Seaside Drive,Tim Bowman
2023-05-13 06:36:11,And Now This,Paul Taylor
2023-05-13 06:39:44,I Apologize,Anita Baker
2023-05-13 06:45:36,Magic Mirror,Carol Albert
2023-05-13 06:49:43,Creepin',Boney James
2023-05-13 06:53:15,At Your Service,Oli Silk
2023-05-13 06:57:22,Slammin',Jay Soto
2023-05-13 07:00:54,Coastin',Julian Vaughn
2023-05-13 07:04:25,After Sunset,Joe McBride/Grover Washington Jr
2023-05-13 07:09:42,I Dont Mind,Maysa
2023-05-13 07:15:00,Paula,Torcuato Mariano
2023-05-13 07:19:42,Woody's Gap,Roberto Vally
2023-05-13 07:23:16, ,
2023-05-13 07:24:26,Mystic Voyage,Ronny Jordan & Roy Ayers
2023-05-13 07:27:59,Piermont Nights,Jazz Holdouts
2023-05-13 07:32:42,After the Storm,Norman Brown
2023-05-13 07:37:25,Wrapped Up In Your Smile,Dave Koz
2023-05-13 07:42:09,While It's Good,Joe Sample
2023-05-13 07:46:51,Coming Home,Jonathan Butler
2023-05-13 07:51:34,L.I.T.,Riley Richard
2023-05-13 07:55:05,We Don't Talk Anymore,Rick Braun/Peter White
2023-05-13 07:58:37,You've Changed,Andy Snitzer
2023-05-13 08:04:32,It's You,Lin Rountree
2023-05-13 08:08:03,2nd 2 None,Najee
2023-05-13 08:11:35,If I Didn't Have Love,Chelsea Nichole
2023-05-13 08:15:07,Take It Uptown,Gino Rosaria
2023-05-13 08:18:39,Goin' Nowhere,Larry Carlton
2023-05-13 08:25:42,Just What You Need,Brian Simpson
2023-05-13 08:30:26,I've Got This,Claudia Hayden/J. White
2023-05-13 08:35:08,Easy Going,Kim Waters
2023-05-13 08:39:51,The City Streets (Instrumental),Positive Flow
2023-05-13 08:43:23,Deep Into My Soul,Gerald Albright
