time_stamp,song,artist
2022-12-15 08:32:03,Georgy Porgy,Mo Louis
2022-12-15 08:36:25,Driftin',Earl Klugh
2022-12-15 08:38:59,Force,Judah Sealy
2022-12-15 08:43:19,One for L.C. (For Larry Carlton),Grant Geissman
2022-12-15 08:48:22,S7ven Large,Euge Groove
2022-12-15 08:53:25,White Christmas,Norah Jones
2022-12-15 08:57:50,A Coastal Breeze,A. Ray Fuller
2022-12-15 09:00:17,Montreux,Walter Beasley
2022-12-15 09:04:42,God Rest Ye Merry Gentlemen,Boney James
2022-12-15 09:09:43,Show Me,Rebecca Jade
2022-12-15 09:12:50,What's Going On,Peter White
2022-12-15 09:17:52,Joy Dance,Kim Waters
2022-12-15 09:22:54,The Christmas Song,Chris Botti
2022-12-15 09:27:52,101 Eastbound,Fourplay
2022-12-15 09:32:51,Pastel Leather,Althea Rene
2022-12-15 09:36:38,Caribbean Breeze,Rippingtons
2022-12-15 09:41:38,The Drive,Geneve 5
2022-12-15 09:44:45,All I Want for Christmas Is You,Eric Darius
2022-12-15 09:49:45,Soldier of Love,Sade
2022-12-15 09:54:46,Paradigm Shift,Carol Albert
2022-12-15 09:58:33,Burma Road,Greg Adams
2022-12-15 10:03:30,In The Moment,Brien Andrews
2022-12-15 10:07:18,Silent Night,Take 6
2022-12-15 10:10:24,Old School,Everette Harp
2022-12-15 10:14:46,Nothing Ever Hurt Like You,Mindi Abair
2022-12-15 10:18:35,Riders on the Storm,O'2L
2022-12-15 10:24:14,I Wonder as I Wander,New York Voices
2022-12-15 10:29:14,Avenue,Paul Taylor
2022-12-15 10:33:40,Let's Get Down Tonight,Adam Hawley
2022-12-15 10:37:24,See What I'm Sayin'?,Boney James
2022-12-15 10:42:24,Road Trip,Al DeGregoris
2022-12-15 10:46:48,Find It In Your Heart,Michael McDonald
2022-12-15 10:52:32,Have Yourself a Merry Little Christmas,Tom Braxton
2022-12-15 10:57:30,Convergency,Candy Dulfer
2022-12-15 11:01:51,Rue de la Soleil,David Benoit
2022-12-15 11:05:38,New Heights,Steve Oliver
2022-12-15 11:08:46,Winter Wonderland,Jessy J
2022-12-15 11:14:23,I'm OK,Lindsey Webster
2022-12-15 11:20:36,Tropical,Chuck Loeb
2022-12-15 11:24:23,Eddie's Groove,Gerald Albright
2022-12-15 11:28:11,My Little Drum,Rick Braun
2022-12-15 11:32:36,Corner Pocket,Richard Elliot
2022-12-15 11:38:05,Co-Motion,Lemek
2022-12-15 11:41:13,Last Day of Summer,Eric Marienthal
2022-12-15 11:48:09,Forever (Without a Doubt),Deepak Thettu/Judah Sealy
2022-12-15 11:51:18,Say It Again,Steve Cole
2022-12-15 11:55:06,Christmas Time is Here,Ashleigh Smith
2022-12-15 12:00:09,Off The Top,Kim Scott
2022-12-15 12:03:55,Luminosa,Craig Chaquico
2022-12-15 12:07:41,Workin',Jazz Holdouts
2022-12-15 12:12:03,The First Noel,Yellowjackets/Jean Baylor
2022-12-15 12:18:23,Pusherman,Jeff Golub
2022-12-15 12:22:10,Midnight Thunder,Spyro Gyra
2022-12-15 12:25:19,Step To This,Nick Colionne
2022-12-15 12:30:24,Rudolph The Rednose Reindeer - Frosty The Snowman,Kenny G
2022-12-15 12:35:26,Third World,Norman Brown
2022-12-15 12:41:08,Coastline Crusader,Paul Hardcastle
2022-12-15 12:44:54,The Way Home,Chris Botti
2022-12-15 12:49:56,Make A Wish,U-Nam
2022-12-15 12:53:43,The World Is A Ghetto,Phil Perry
2022-12-15 12:56:51,What Child Is This,Ronny Smith
2022-12-15 13:00:48,Montreux,Walter Beasley
2022-12-15 13:05:50,Kisses in the Rain,Rick Braun
2022-12-15 13:10:55,Night Flight,Jeremy Sean Hector
2022-12-15 13:14:00,It's Gonna Snow On Christmas,Lindsey Webster
2022-12-15 13:19:01,Breezin',George Benson
2022-12-15 13:22:47,Try a Little Tenderness,David Sanborn
2022-12-15 13:28:29,Let's Get Down Tonight,Adam Hawley
2022-12-15 13:32:17,Skating,David Benoit
2022-12-15 13:38:32,Callie,Joyce Cooling
2022-12-15 13:40:25,Pastel Leather,Althea Rene
2022-12-15 13:45:25,Get It On,Brian Culbertson & The Webb Brothers
2022-12-15 13:49:11,Dance Beat,Jessy J
2022-12-15 13:54:14,Believe,Erin Stevenson/Paul Brown
2022-12-15 13:57:23,It Came Upon The Midnight Clear/Happy Holiday,Dave Koz
2022-12-15 14:01:10,Convergency,Candy Dulfer
2022-12-15 14:04:21,Got To Keep It Moving,Nick Colionne
2022-12-15 14:09:03,Love Planet,Mark Etheredge
2022-12-15 14:12:52,Eddie's Groove,Gerald Albright
2022-12-15 14:17:21,Deixa,Marc Antoine
2022-12-15 14:21:05,Watching the Snow,Michael Franks
2022-12-15 14:28:04,Dancing on the Shore,Jonathan Butler
2022-12-15 14:30:34,Say It Aint Good To Ya,Byron Miller
2022-12-15 14:34:05, , 
2022-12-15 14:34:43,Say It Aint Good To Ya,Byron Miller
2022-12-15 14:36:00,Thursday,Steve Cole
2022-12-15 14:38:32,Paradigm Shift,Carol Albert
2022-12-15 14:43:36,So Strong,Rick Braun
2022-12-15 14:48:50,Hustle,Jazz Funk Soul
2022-12-15 14:51:20,O Christmas Tree,Warren Wolf
2022-12-15 14:55:09,After All,Al Jarreau
2022-12-15 14:58:55,After Sunset,Joe McBride/Grover Washington Jr
2022-12-15 15:03:58,We Three Kings/Carol Of The Bells,Kenny G
2022-12-15 15:10:15,Iquassu Falls,Jeff Lorber
2022-12-15 15:14:03,Deep As The Night,Special EFX
2022-12-15 15:17:53,Pastel Leather,Althea Rene
2022-12-15 15:23:10,I Can’t Wait For Christmas,Mindi Abair/Vincent Ingala/Lindsey Webster/Adam Hawley
2022-12-15 15:26:21,Wonderland,Brian Simpson
2022-12-15 15:30:08,After We Play,Johnny Britt/Peter White
2022-12-15 15:33:56,Switch Up,Phil Denny
