time_stamp,song,artist
2023-05-14 14:13:48,Piccadilly Circus,Paul Brown/Chris Standring
2023-05-14 14:16:10,Love Dance,Vanessa Williams
2023-05-14 14:21:28,That Beat,The 3 Keys
2023-05-14 14:26:10,Love Letter,Steve Cole
2023-05-14 14:30:51,"Right On, Right On",Adam Hawley/Julian Vaughn
2023-05-14 14:35:32,I Found The Klugh,Gerald Albright
2023-05-14 14:40:46,Heavyweight,Slim Gambill
2023-05-14 14:44:17,Head to the Sky,Maysa
2023-05-14 14:49:00,Stepper's D Lite,Pieces Of A Dream
2023-05-14 14:53:06,Pop's Cool Groove,Norman Brown
2023-05-14 14:57:46,It's You,Lin Rountree
2023-05-14 15:02:29,Take Me Away,Warren Hill
2023-05-14 15:07:44,To Love Again,Chris Botti
2023-05-14 15:11:14,Lovers Melody,Ryan La Valette/Nicholas Cole
2023-05-14 15:17:04,"Snap, Crackle, Pop",Vincent Ingala
2023-05-14 15:21:45,Wey U,Chante Moore
2023-05-14 15:25:16,Fresh Start,Kyle Schroeder
2023-05-14 15:28:45,Catalina Kiss,Acoustic Alchemy
2023-05-14 15:33:26,Groove Factor,Skinny Hightower
2023-05-14 15:38:43,So Far From Home,Torcuato Mariano
2023-05-14 15:39:18,Groove Factor,Skinny Hightower
2023-05-14 15:39:54,So Far From Home,Torcuato Mariano
2023-05-14 15:42:51,Mahogany,Marqueal Jordan
2023-05-14 15:46:57,Love Train,Pete Belasco
2023-05-14 15:51:04,If Only for One Night,Dave Koz & Brian Culbertson
2023-05-14 15:56:22,Moonlight Dancing,Earl Klugh
2023-05-14 16:01:37,Atmosphere,Brien Andrews/Jermain Morgan
2023-05-14 16:05:43,Cherish The Journey,Marcus Johnson
2023-05-14 16:09:48,Have Your Cake And Eat It,Chris Standring
2023-05-14 16:13:54,By My Side,Gerald Albright
2023-05-14 16:18:00,Street Talk,Dan Siegel
2023-05-14 16:22:42,Talk To Me,Anita Baker
2023-05-14 16:26:47,Full Court Press,Ragan Whiteside
2023-05-14 16:30:54,Watermelon Man,David Benoit
2023-05-14 16:36:47,That Special Touch,Kim Waters
2023-05-14 16:41:27,For Your Love,Lin Rountree
2023-05-14 16:45:33,Detour,Boney James
2023-05-14 16:49:41,Crush,Zhane
2023-05-14 16:52:38,City,Jeff Lorber
2023-05-14 16:56:11,Groovers and Shakers,Blake Aaron
2023-05-14 17:00:53,Soul Connection,Brian Simpson
2023-05-14 17:03:50,All I Need Is You,David Sanborn
2023-05-14 17:10:16,So Cool,New Cool Collective
2023-05-14 17:16:43,All For One,Allen Carman Project
2023-05-14 17:20:15,Beneath the Light,Chuck Loeb
2023-05-14 17:26:06,Buy Me Love,Chance Howard/Candy Dulfer
2023-05-14 17:26:42,Beneath the Light,Chuck Loeb
2023-05-14 17:27:17,Buy Me Love,Chance Howard/Candy Dulfer
2023-05-14 17:31:59,Convergency,Candy Dulfer
2023-05-14 17:34:20,Night Flight,Joe Sample
2023-05-14 17:39:02,Simple,Warren Hill
2023-05-14 17:43:47,People Make The World Go Round (Re-Vibed),Skinny Hightower
2023-05-14 17:49:03,Let's Have a Good Time,The Braxton Brothers
2023-05-14 17:52:35,Keep Looking,Sade
2023-05-14 17:58:27,Just A Taste,Marcus Anderson
2023-05-14 18:01:59,Lucky,Ken Navarro
2023-05-14 18:06:40,Full Circle,Daryl Beebe
2023-05-14 18:10:46,Cruisin' Your House at Midnite,Gregg Karukas
2023-05-14 18:16:02,Piermont Nights,Jazz Holdouts
2023-05-14 18:19:33,Keepin' It Cool,Nick Colionne
2023-05-14 18:23:39,Just The Two Of Us,Grover Washington Jr.
2023-05-14 18:30:41,Easy Livin',Norman Brown
2023-05-14 18:35:23,Ashland,Randal Clark
2023-05-14 18:40:02,Silverado,Fourplay
2023-05-14 18:45:54,Let It Breathe,Michael Broening
2023-05-14 18:49:24,Popsicle Toes,Diana Krall
2023-05-14 18:54:10,Bada Bing,Dave Koz
2023-05-14 18:58:53,Only In My Dreams,Acoustic Alchemy
2023-05-14 19:04:46,Coastin',Julian Vaughn
2023-05-14 19:08:55,Hyperdrive,Jeff Lorber Fusion
2023-05-14 19:14:13,In the Full Moon Light,3rd Force
2023-05-14 19:18:56,Coming Home,Jonathan Butler
2023-05-14 19:23:03,T-Jam,George Duke
2023-05-14 19:28:55,The Way You Move,Kenny G/Earth Wind & Fire
2023-05-14 19:33:37,Somethin' About You,Thom Rotella
2023-05-14 19:37:08,Diane's Blues,George Howard
2023-05-14 19:42:25,Magic Mirror,Carol Albert
2023-05-14 19:47:07,Easy Love,Novecento
2023-05-14 19:52:26,No Ordinary Love,Sade
2023-05-14 19:59:30,A Coastal Breeze,A. Ray Fuller
2023-05-14 20:03:38,Steps On The Globe,Keiko Matsui
2023-05-14 20:08:56,Just Like That,Nick Colionne
2023-05-14 20:12:28,Deja Vu,Walter Beasley
