time_stamp,song,artist
2022-12-13T21:33:54Z,Knock On Wood,Gerald Albright
2022-12-13T21:38:05Z,Crush,Blake Aaron
2022-12-13T21:42:56Z,Maputo,David Sanborn/Bob James
2022-12-13T21:48:57Z,The Holiday's On!,Joyce Cooling
2022-12-13T21:52:30Z,Honest,Ryan Montano
2022-12-13T21:56:07Z,Green Eyes,Marcos Ariel
2022-12-13T22:01:35Z,Donut Jam,Peet Project
2022-12-13T22:05:14Z,Go For It,Bernie Williams
2022-12-13T22:08:58Z,Sleigh Ride,Diana Krall
2022-12-13T22:13:11Z,Breakthrough,Cal Harris Jr.
2022-12-13T22:16:56Z,Guitarland,Russ Freeman
2022-12-13T22:21:50Z,Camouflage,Boney James
2022-12-13T22:34:47Z,A Little Bit Of This And A Little Bit Of That,Lee Ritenour
2022-12-13T22:39:44Z,Nothing Ever Hurt Like You,Mindi Abair
2022-12-13T22:42:51Z,Love,Julia Fordham
2022-12-13T22:47:47Z,Deck the Halls,Jonathan Fritzen
2022-12-13T22:52:41Z,November's Child,Special EFX/Chieli Minucci
2022-12-13T22:57:37Z,Initiate,Julian Vaughn
2022-12-13T23:05:37Z,Stylin',Gregory Goodloe
2022-12-13T23:09:19Z,Good On You,Will Donato
2022-12-13T23:18:32Z,Overdrive,The JT Project
2022-12-13T23:21:02Z,God Rest Ye Merry Gentlemen,Fourplay
2022-12-13T23:26:34Z,Dance Beat,Jessy J
2022-12-13T23:31:31Z,Cadillac Slim,Rick Braun
2022-12-13T23:40:05Z,Naked City,Avenue Blue
2022-12-13T23:43:09Z,Fever,Ray Charles/Natalie Cole
2022-12-13T23:46:15Z,All I Want for Christmas Is You,Eric Darius
2022-12-13T23:50:37Z,Make A Wish,U-Nam
2022-12-13T23:59:20Z,Honey Girl,Ryan Montano
2022-12-14T00:01:51Z,Say Yeah,Acoustic Alchemy
2022-12-14T00:06:52Z,Winter Wonderland (SXM LIVE),David Sanborn
2022-12-14T00:13:43Z,You Make Me Smile,Dave Koz
2022-12-14T00:18:04Z,Cream,Soul Ballet
2022-12-14T00:23:39Z,Lucky,Ken Navarro
2022-12-14T00:27:31Z,Doctor's Orders,Phillip Doc Martin
2022-12-14T00:31:16Z,Skating,Norman Brown
2022-12-14T00:35:38Z,Groove Me,Greg Manning/Elan Trotman
2022-12-14T00:43:44Z,Johnnie Lee,George Benson
2022-12-14T00:48:05Z,Christmas Time is Here,Ashleigh Smith
2022-12-14T00:52:28Z,Forever (Without a Doubt),Deepak Thettu/Judah Sealy
2022-12-14T00:56:49Z,House Of Groove,Euge Groove
2022-12-14T01:05:31Z,Cruzin' South,Chuck Loeb
2022-12-14T01:10:29Z,Edelweiss,Jeff Kashiwa
2022-12-14T01:17:22Z,Ready To Play,Nils
2022-12-14T01:21:43Z,Cachaca,Richard Elliot
2022-12-14T01:25:24Z,Lost Words,Philippe Saisse/Marc Antoine
2022-12-14T01:30:25Z,Carol Of The Bells,Al Jarreau
2022-12-14T01:35:23Z,Kaleidoscope,Bryan Savage
2022-12-14T01:42:50Z,The Wave,Kirk Whalum
2022-12-14T01:47:47Z,What Child Is This,Ronny Smith
2022-12-14T01:51:29Z,Business As Usual,Sean U
2022-12-14T01:55:47Z,First Wish,Chris Botti
2022-12-14T02:04:29Z,Favela,Lee Ritenour
2022-12-14T02:08:12Z,The Little Drummer Boy,Maysa
2022-12-14T02:18:08Z,Jamaica Heartbeat,Acoustic Alchemy
2022-12-14T02:23:04Z,If Not For You,Dave Koz
2022-12-14T02:31:45Z,My Favorite Things,Kenny G
2022-12-14T02:39:11Z,World of Wonder,Lawson Rollins/3rd Force
2022-12-14T02:46:39Z,Hark The Herald,Julian Vaughn
2022-12-14T02:51:38Z,Blue Sphere,Lars Taylor
2022-12-14T02:55:20Z,Lucky Star,Paul Hardcastle
2022-12-14T03:01:35Z,L' Arc en Ciel de Miles,Incognito
2022-12-14T03:06:37Z,Angels We Have Heard On High,Darren Rahn
2022-12-14T03:14:06Z,What A Difference A Day Made,Deborah Cox
2022-12-14T03:17:51Z,Latin Quarter,Marc Antoine
2022-12-14T03:26:40Z,Greensleeves (Alt. Take 6),Vince Guaraldi
2022-12-14T03:31:40Z,"""13""",Lee Ritenour
2022-12-14T03:41:38Z,Got to Be Strong,Maysa
2022-12-14T03:45:23Z,O Christmas Tree,Warren Wolf
2022-12-14T03:52:50Z,Horizon,Brian Culbertson
2022-12-14T04:01:33Z,Slam Dunk,Wayman Tisdale
2022-12-14T04:05:17Z,Santa Claus Is Coming to Town,Fourplay
2022-12-14T04:12:45Z,Lover Man,Nnenna Freelon
2022-12-14T04:17:47Z,Pacific Coast Highway,Nils
2022-12-14T04:21:31Z,East River Drive,Stanley Clarke
2022-12-14T04:30:15Z,In The Moment,Brien Andrews
2022-12-14T04:34:01Z,Let It Snow! Let It Snow! Let It Snow!,Nelson Rangell
2022-12-14T04:41:31Z,Timeline,Yellowjackets
2022-12-14T04:52:45Z,Workin',Jazz Holdouts
2022-12-14T04:57:44Z,Through Tin Hearts,Chris Botti
2022-12-14T05:05:10Z,Jellybeans and Chocolate,David Benoit
2022-12-14T05:10:49Z,Send Me Some Snow,Chris Standring/Kathrin Shorr
2022-12-14T05:17:02Z,Friends And Strangers,Dave Grusin
2022-12-14T05:24:31Z,Seduction,Sam Riney
2022-12-14T05:28:16Z,Night Flight,Jeremy Sean Hector
2022-12-14T05:32:01Z,Jingle Bells,Jessy J/Jay Rowe
2022-12-14T08:22:12Z,Coming Home For Christmas,Paul Hardcastle
2022-12-14T08:22:50Z,It's All Good,Brian Simpson
2022-12-14T08:30:09Z,Hollywood and Vine,Rick Braun
2022-12-14T08:37:59Z,Into My Soul,Kirk Whalum
2022-12-14T08:42:59Z,All or Nothing at All,Diana Krall
2022-12-14T08:51:06Z,Road Trip,Al DeGregoris
2022-12-14T08:59:11Z,Her Joyride,Soul Ballet
2022-12-14T09:04:09Z,Sleigh Ride,Kenny G
2022-12-14T09:06:37Z,As,Wendy Moten
2022-12-14T09:10:58Z,Where I Left Off,Oli Silk
